confounder,confoundedParent,confoundedChild,BootscoreConfounderP,BootscoreConfounderC,BootscoreConfounded,overalScore,method,sourceLevel,deconfoundedWith
s__eubacterium_rectale,g__aspartate ammonia-lyase,g__histidine kinase,0.74,1,0.29,0.2146,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00630,m__hmdb00296,1,0.89,0.24,0.2136,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__beta-lactamase,g__methionyl aminopeptidase,0.91,0.78,0.3,0.21294,DBN_,GM,TGM
s__roseburia_intestinalis,g__fructose-bisphosphate aldolase,g__endopeptidase clp,0.29,0.73,1,0.2117,DBN_,GM,TGM
s__bacteroides_ovatus,g__glutamate decarboxylase,g__3-hydroxybutyryl-coa dehydrogenase,1,0.96,0.22,0.2112,DBN_,GM,TGM
s__roseburia_inulinivorans,g__fructose-bisphosphate aldolase,g__aspartate ammonia-lyase,1,0.22,0.96,0.2112,DBN_,GM,TGM
s__escherichia_coli,g__ribulose-phosphate 3-epimerase,g__phosphoglycerate kinase,0.37,0.76,0.75,0.2109,DBN_,GM,TGM
s__bacteroides_fragilis,g__transaldolase,g__aspartate ammonia-lyase,0.3,0.7,1,0.21,DBN_,GM,TGM
s__bacteroides_fragilis,g__glutamate dehydrogenase,g__acetyl-coa c-acetyltransferase,1,0.25,0.83,0.2075,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__phosphopyruvate hydratase,g__3-hydroxybutyryl-coa dehydrogenase,0.9,1,0.23,0.207,DBN_,GM,TGM
s__roseburia_inulinivorans,g__transaldolase,g__aspartate ammonia-lyase,0.94,0.22,1,0.2068,DBN_,GM,TGM
s__clostridium_clostridioforme,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,m__hmdb00020,0.23,0.9,0.99,0.20493,DBN_,GM,TGM
s__bacteroides_ovatus,g__acetyl-coa c-acetyltransferase,g__aspartate ammonia-lyase,1,0.4,0.51,0.204,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__aspartate ammonia-lyase,g__fructose-bisphosphate aldolase,1,0.24,0.85,0.204,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__peroxiredoxin,g__thymidylate synthase,0.78,1,0.26,0.2028,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__acetyl-coa c-acetyltransferase,g__3-hydroxybutyryl-coa dehydrogenase,0.75,1,0.27,0.2025,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00043,g__acetyl-coa c-acetyltransferase,0.96,1,0.21,0.2016,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb02322,g__transaldolase,0.49,1,0.41,0.2009,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__triose-phosphate isomerase,g__rna helicase,1,1,0.2,0.2,DBN_,GM,TGM
s__bacteroides_ovatus,g__glutamate decarboxylase,g__triose-phosphate isomerase,1,0.2,1,0.2,DBN_,GM,TGM
s__bacteroides_faecis,g__thymidylate synthase,m__hmdb00764,1,1,0.2,0.2,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__fructose-bisphosphate aldolase,g__endopeptidase clp,0.24,1,0.82,0.1968,DBN_,GM,TGM
s__bacteroides_uniformis,g__thymidylate synthase,g__uridine kinase,0.36,0.99,0.55,0.19602,DBN_,GM,TGM
s__bacteroides_stercoris,g__methionyl aminopeptidase,g__thymidylate synthase,1,1,0.19,0.19,DBN_,GM,TGM
s__alistipes_shahii,g__methionyl aminopeptidase,g__thymidylate synthase,1,1,0.19,0.19,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__thymidylate synthase,g__phosphopyruvate hydratase,1,0.9,0.21,0.189,DBN_,GM,TGM
s__roseburia_inulinivorans,g__aspartate ammonia-lyase,g__fructose-bisphosphate aldolase,0.22,1,0.85,0.187,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__superoxide dismutase,g__5-formyltetrahydrofolate cyclo-ligase,1,0.98,0.19,0.1862,DBN_,GM,TGM
s__bacteroides_fragilis,g__peroxiredoxin,g__thymidylate synthase,1,0.64,0.29,0.1856,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__dna-directed rna polymerase,g__methionyl aminopeptidase,0.99,0.78,0.24,0.185328,DBN_,GM,TGM
s__bifidobacterium_longum,g__phosphatidate cytidylyltransferase,g__acetyl-coa c-acetyltransferase,1,0.97,0.19,0.1843,DBN_,GM,TGM
s__bacteroides_stercoris,m__hmdb00289,g__methionyl aminopeptidase,0.97,1,0.19,0.1843,DBN_,GM,TGM
s__roseburia_intestinalis,g__acetyl-coa c-acetyltransferase,g__aldose 1-epimerase,0.99,0.97,0.19,0.182457,DBN_,GM,TGM
s__eubacterium_rectale,g__superoxide dismutase,g__methionyl aminopeptidase,1,1,0.18,0.18,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00089,g__peptidylprolyl isomerase,1,1,0.18,0.18,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__superoxide dismutase,g__phosphopyruvate hydratase,1,1,0.18,0.18,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__triose-phosphate isomerase,g__rna helicase,1,1,0.18,0.18,DBN_,GM,TGM
s__bifidobacterium_longum,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__aspartate ammonia-lyase,0.82,0.24,0.9,0.17712,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__aspartate ammonia-lyase,g__5-formyltetrahydrofolate cyclo-ligase,0.26,0.98,0.69,0.175812,DBN_,GM,TGM
s__eubacterium_rectale,g__acetyl-coa c-acetyltransferase,g__aldose 1-epimerase,1,0.92,0.19,0.1748,DBN_,GM,TGM
s__roseburia_intestinalis,g__fructose-bisphosphate aldolase,g__endopeptidase clp,0.29,0.73,0.82,0.173594,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__glutamate dehydrogenase,g__acetyl-coa c-acetyltransferase,1,0.75,0.23,0.1725,DBN_,GM,TGM
s__bacteroides_thetaiotaomicron,g__beta-lactamase,m__hmdb00209,0.48,0.53,0.67,0.170448,DBN_,GM,TGM
s__eubacterium_rectale,m__hmdb01149,g__acetyl-coa c-acetyltransferase,1,1,0.17,0.17,DBN_,GM,TGM
s__eubacterium_rectale,g__methionyl aminopeptidase,g__endopeptidase clp,1,1,0.17,0.17,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__endopeptidase clp,g__rna helicase,1,1,0.17,0.17,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb01149,g__triose-phosphate isomerase,0.83,0.85,0.24,0.16932,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00097,m__hmdb00209,0.56,1,0.3,0.168,DBN_,GM,TGM
s__bifidobacterium_longum,g__superoxide dismutase,g__phosphopyruvate hydratase,0.97,0.96,0.18,0.167616,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__phosphoglycerate kinase,g__ribulose-phosphate 3-epimerase,0.95,0.43,0.41,0.167485,DBN_,GM,TGM
s__bacteroides_fragilis,g__peroxiredoxin,g__thymidylate synthase,1,0.64,0.26,0.1664,DBN_,GM,TGM
s__bacteroides_uniformis,g__glucose-1-phosphate adenylyltransferase,g__dna-directed rna polymerase,0.95,0.92,0.19,0.16606,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__aspartate ammonia-lyase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.26,1,0.63,0.1638,DBN_,GM,TGM
s__eubacterium_rectale,m__hmdb00020,g__3-hydroxybutyryl-coa dehydrogenase,0.99,0.91,0.18,0.162162,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__glucose-1-phosphate adenylyltransferase,g__dna-directed rna polymerase,0.86,0.99,0.19,0.161766,DBN_,GM,TGM
s__bacteroides_xylanisolvens,g__superoxide dismutase,g__5-formyltetrahydrofolate cyclo-ligase,0.85,1,0.19,0.1615,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00630,m__hmdb00089,1,1,0.16,0.16,DBN_,GM,TGM
s__escherichia_coli,g__pyruvate carboxylase,g__ribulose-phosphate 3-epimerase,1,0.37,0.43,0.1591,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__aspartate ammonia-lyase,g__dna-directed rna polymerase,0.26,1,0.61,0.1586,DBN_,GM,TGM
s__eubacterium_rectale,m__hmdb02322,g__acetyl-coa c-acetyltransferase,0.79,1,0.2,0.158,DBN_,GM,TGM
s__escherichia_coli,g__pyruvate carboxylase,g__ribulose-phosphate 3-epimerase,1,0.37,0.42,0.1554,DBN_,GM,TGM
s__eubacterium_rectale,g__peroxiredoxin,g__3-hydroxybutyryl-coa dehydrogenase,1,0.91,0.17,0.1547,DBN_,GM,TGM
s__odoribacter_splanchnicus,m__hmdb00619,g__glutamate decarboxylase,0.16,0.95,1,0.152,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__fructose-bisphosphate aldolase,g__transaldolase,0.24,1,0.63,0.1512,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00097,m__hmdb00209,0.56,1,0.27,0.1512,DBN_,GM,TGM
s__bifidobacterium_longum,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__acetyl-coa c-acetyltransferase,0.82,0.97,0.19,0.151126,DBN_,GM,TGM
s__eubacterium_rectale,m__hmdb00056,g__acetyl-coa c-acetyltransferase,1,1,0.15,0.15,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__l-serine ammonia-lyase,g__dna-directed rna polymerase,1,1,0.15,0.15,DBN_,GM,TGM
s__bacteroides_faecis,g__thymidylate synthase,g__ribulose-phosphate 3-epimerase,1,0.25,0.6,0.15,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__l-serine ammonia-lyase,g__thymidylate synthase,1,1,0.15,0.15,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__l-serine ammonia-lyase,g__dna-directed rna polymerase,1,0.99,0.15,0.1485,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__methionyl aminopeptidase,g__thymidylate synthase,0.78,1,0.19,0.1482,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb02322,g__acetyl-coa c-acetyltransferase,0.73,1,0.2,0.146,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__peroxiredoxin,g__l-serine ammonia-lyase,0.28,1,0.51,0.1428,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__phosphatidate cytidylyltransferase,g__acetyl-coa c-acetyltransferase,1,0.75,0.19,0.1425,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__acetyl-coa c-acetyltransferase,1,0.75,0.19,0.1425,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00014,m__hmdb00296,1,0.89,0.16,0.1424,DBN_,GM,TGM
s__bacteroides_cellulosilyticus,m__hmdb00097,g__beta-lactamase,0.31,0.97,0.47,0.141329,DBN_,GM,TGM
s__escherichia_coli,g__pyruvate carboxylase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,1,1,0.14,0.14,DBN_,GM,TGM
s__bacteroides_stercoris,g__pyruvate carboxylase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,1,1,0.14,0.14,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__phosphopyruvate hydratase,g__fructose-bisphosphate aldolase,1,1,0.14,0.14,DBN_,GM,TGM
s__bifidobacterium_longum,g__peroxiredoxin,g__uridine kinase,1,1,0.14,0.14,DBN_,GM,TGM
s__eubacterium_rectale,m__hmdb00020,g__phosphopyruvate hydratase,0.99,0.26,0.54,0.138996,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00014,g__phosphopyruvate hydratase,0.63,0.76,0.29,0.138852,DBN_,GM,TGM
s__escherichia_coli,g__fructose-bisphosphate aldolase,g__histidine kinase,1,0.3,0.46,0.138,DBN_,GM,TGM
s__bifidobacterium_longum,m__hmdb01149,g__acetyl-coa c-acetyltransferase,0.83,0.97,0.17,0.136867,DBN_,GM,TGM
s__escherichia_coli,g__aspartate ammonia-lyase,g__ribulose-phosphate 3-epimerase,0.68,0.37,0.54,0.135864,DBN_,GM,TGM
s__bacteroides_stercoris,m__hmdb00289,g__pyruvate carboxylase,0.97,1,0.14,0.1358,DBN_,GM,TGM
s__bacteroides_stercoris,m__hmdb00289,g__thymidylate synthase,0.97,1,0.14,0.1358,DBN_,GM,TGM
s__bacteroides_stercoris,g__pyruvate carboxylase,m__hmdb00289,1,0.97,0.14,0.1358,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb02322,m__hmdb00239,0.73,0.77,0.24,0.134904,DBN_,GM,TGM
s__bacteroides_ovatus,g__glutamate decarboxylase,g__3-hydroxybutyryl-coa dehydrogenase,1,0.96,0.14,0.1344,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__peroxiredoxin,g__3-hydroxybutyryl-coa dehydrogenase,0.78,1,0.17,0.1326,DBN_,GM,TGM
s__clostridium_bolteae,g__dna helicase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,1,0.6,0.22,0.132,DBN_,GM,TGM
s__escherichia_coli,g__methionyl aminopeptidase,g__fructose-bisphosphate aldolase,0.77,1,0.17,0.1309,DBN_,GM,TGM
s__bifidobacterium_longum,g__glucose-1-phosphate adenylyltransferase,g__peroxiredoxin,0.19,1,0.68,0.1292,DBN_,GM,TGM
s__bacteroides_faecis,m__hmdb00030,g__thymidylate synthase,0.99,1,0.13,0.1287,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb01149,g__triose-phosphate isomerase,0.72,0.74,0.24,0.127872,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb01149,m__hmdb00020,0.72,0.26,0.68,0.127296,DBN_,GM,TGM
s__roseburia_intestinalis,g__fructose-bisphosphate aldolase,g__histidine kinase,0.29,0.95,0.46,0.12673,DBN_,GM,TGM
s__eubacterium_rectale,m__hmdb02322,g__acetyl-coa c-acetyltransferase,0.79,1,0.16,0.1264,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__glucose-1-phosphate adenylyltransferase,g__beta-lactamase,0.86,0.91,0.16,0.125216,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb02322,g__glutamate decarboxylase,0.73,1,0.17,0.1241,DBN_,GM,TGM
s__bacteroides_uniformis,g__dihydrolipoyl dehydrogenase,g__endopeptidase clp,0.62,0.36,0.55,0.12276,DBN_,GM,TGM
s__bacteroides_uniformis,g__thymidylate synthase,g__triose-phosphate isomerase,0.36,0.74,0.46,0.122544,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__dihydrolipoyl dehydrogenase,g__ribulose-phosphate 3-epimerase,0.51,0.92,0.26,0.121992,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__fructose-bisphosphate aldolase,g__methionyl aminopeptidase,0.39,0.78,0.4,0.12168,DBN_,GM,TGM
s__odoribacter_splanchnicus,m__hmdb00619,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,0.16,0.99,0.76,0.120384,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__glutamate dehydrogenase,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,1,1,0.12,0.12,DBN_,GM,TGM
s__escherichia_coli,g__fructose-bisphosphate aldolase,g__endopeptidase clp,1,0.12,1,0.12,DBN_,GM,TGM
s__bifidobacterium_longum,g__dephospho-coa kinase,g__peroxiredoxin,1,1,0.12,0.12,DBN_,GM,TGM
s__bifidobacterium_longum,m__hmdb01149,g__ribulose-phosphate 3-epimerase,0.83,0.76,0.19,0.119852,DBN_,GM,TGM
s__eubacterium_rectale,g__phosphoglycerate kinase,g__aldose 1-epimerase,1,0.92,0.13,0.1196,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00020,g__triose-phosphate isomerase,0.26,0.74,0.62,0.119288,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00043,m__hmdb02322,0.96,0.73,0.17,0.119136,DBN_,GM,TGM
s__bifidobacterium_longum,g__acetyl-coa c-acetyltransferase,g__aspartate ammonia-lyase,0.97,0.24,0.51,0.118728,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00020,g__histidine kinase,0.26,0.45,1,0.117,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00020,g__peptidylprolyl isomerase,0.9,1,0.13,0.117,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb02322,g__acetyl-coa c-acetyltransferase,0.73,1,0.16,0.1168,DBN_,GM,TGM
s__eubacterium_rectale,m__hmdb00020,g__triose-phosphate isomerase,0.99,0.19,0.62,0.116622,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__fructose-bisphosphate aldolase,g__phosphopyruvate hydratase,0.39,0.9,0.33,0.11583,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00239,g__glutamate decarboxylase,0.77,1,0.15,0.1155,DBN_,GM,TGM
s__escherichia_coli,g__phosphoglycerate kinase,g__ribulose-phosphate 3-epimerase,0.76,0.37,0.41,0.115292,DBN_,GM,TGM
s__bacteroides_xylanisolvens,g__beta-lactamase,g__5-formyltetrahydrofolate cyclo-ligase,0.23,1,0.5,0.115,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00296,g__acetyl-coa c-acetyltransferase,0.23,1,0.5,0.115,DBN_,GM,TGM
s__bacteroides_stercoris,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__dna-directed rna polymerase,1,0.12,0.95,0.114,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__dihydrolipoyl dehydrogenase,g__ribulose-phosphate 3-epimerase,1,0.43,0.26,0.1118,DBN_,GM,TGM
s__bifidobacterium_longum,g__dephospho-coa kinase,g__beta-lactamase,1,0.22,0.5,0.11,DBN_,GM,TGM
s__clostridium_clostridioforme,g__l-serine ammonia-lyase,g__dihydrolipoyl dehydrogenase,1,0.11,1,0.11,DBN_,GM,TGM
s__bacteroides_stercoris,g__methionyl aminopeptidase,g__shikimate kinase,1,1,0.11,0.11,DBN_,GM,TGM
s__clostridium_clostridioforme,g__peptidylprolyl isomerase,g__transaldolase,1,1,0.11,0.11,DBN_,GM,TGM
s__clostridium_clostridioforme,g__aldose 1-epimerase,m__hmdb00014,1,1,0.11,0.11,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__dihydrolipoyl dehydrogenase,g__phosphopyruvate hydratase,0.51,0.98,0.22,0.109956,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__peroxiredoxin,g__uridine kinase,0.78,1,0.14,0.1092,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__phosphopyruvate hydratase,g__glucose-1-phosphate adenylyltransferase,0.9,0.86,0.14,0.10836,DBN_,GM,TGM
s__bacteroides_stercoris,g__phosphatidate cytidylyltransferase,m__hmdb01257,0.99,0.84,0.13,0.108108,DBN_,GM,TGM
s__clostridium_clostridioforme,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,m__hmdb00209,0.23,1,0.47,0.1081,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__3-hydroxybutyryl-coa dehydrogenase,g__fructose-bisphosphate aldolase,0.12,1,0.9,0.108,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb02322,m__hmdb00630,0.49,1,0.22,0.1078,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00020,g__phosphopyruvate hydratase,0.26,0.76,0.54,0.106704,DBN_,GM,TGM
s__roseburia_intestinalis,m__hmdb00195,g__fructose-bisphosphate aldolase,0.44,0.29,0.83,0.105908,DBN_,GM,TGM
s__clostridium_clostridioforme,g__phosphatidate cytidylyltransferase,m__hmdb00296,0.91,0.89,0.13,0.105287,DBN_,GM,TGM
s__bacteroides_faecis,g__thymidylate synthase,g__ribulose-phosphate 3-epimerase,1,0.25,0.42,0.105,DBN_,GM,TGM
s__akkermansia_muciniphila,g__histidine kinase,g__beta-lactamase,0.69,0.72,0.21,0.104328,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb02322,m__hmdb00097,0.73,0.31,0.46,0.104098,DBN_,GM,TGM
s__bacteroides_uniformis,g__dihydrolipoyl dehydrogenase,g__phosphopyruvate hydratase,0.62,0.76,0.22,0.103664,DBN_,GM,TGM
s__odoribacter_splanchnicus,m__hmdb00619,g__glutamate decarboxylase,0.16,0.95,0.68,0.10336,DBN_,GM,TGM
s__bifidobacterium_longum,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,m__hmdb01149,0.82,0.83,0.15,0.10209,DBN_,GM,TGM
s__bacteroides_fragilis,g__transaldolase,g__glutamate dehydrogenase,0.3,1,0.34,0.102,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00289,m__hmdb00619,0.99,0.13,0.79,0.101673,DBN_,GM,TGM
s__bacteroides_uniformis,g__phosphopyruvate hydratase,g__glucose-1-phosphate adenylyltransferase,0.76,0.95,0.14,0.10108,DBN_,GM,TGM
s__bacteroides_uniformis,g__thymidylate synthase,g__uridine kinase,0.36,0.99,0.28,0.099792,DBN_,GM,TGM
s__alistipes_shahii,m__hmdb00195,g__3-hydroxybutyryl-coa dehydrogenase,0.71,1,0.14,0.0994,DBN_,GM,TGM
s__bacteroides_uniformis,g__triose-phosphate isomerase,g__thymidylate synthase,0.74,0.36,0.37,0.098568,DBN_,GM,TGM
s__bifidobacterium_longum,g__aspartate ammonia-lyase,g__ribulose-phosphate 3-epimerase,0.24,0.76,0.54,0.098496,DBN_,GM,TGM
s__bifidobacterium_longum,g__glutamate dehydrogenase,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,1,0.82,0.12,0.0984,DBN_,GM,TGM
s__escherichia_coli,g__fructose-bisphosphate aldolase,g__endopeptidase clp,1,0.12,0.82,0.0984,DBN_,GM,TGM
s__bacteroides_uniformis,g__dihydrolipoyl dehydrogenase,g__thymidylate synthase,0.62,0.36,0.44,0.098208,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__ribulose-phosphate 3-epimerase,g__3-hydroxybutyryl-coa dehydrogenase,0.98,1,0.1,0.098,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__l-serine ammonia-lyase,g__ribulose-phosphate 3-epimerase,1,0.98,0.1,0.098,DBN_,GM,TGM
s__clostridium_clostridioforme,g__transaldolase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,1,0.36,0.27,0.0972,DBN_,GM,TGM
s__escherichia_coli,g__dihydrolipoyl dehydrogenase,g__ribulose-phosphate 3-epimerase,1,0.37,0.26,0.0962,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__l-serine ammonia-lyase,g__dna-directed rna polymerase,1,0.64,0.15,0.096,DBN_,GM,TGM
s__bacteroides_stercoris,g__methionyl aminopeptidase,g__endopeptidase clp,1,0.56,0.17,0.0952,DBN_,GM,TGM
s__eubacterium_rectale,g__aspartate ammonia-lyase,g__dna-directed rna polymerase,0.74,0.21,0.61,0.094794,DBN_,GM,TGM
s__clostridium_clostridioforme,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,m__hmdb00209,0.23,1,0.41,0.0943,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00619,m__hmdb01149,0.87,0.83,0.13,0.093873,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00020,g__endopeptidase clp,0.26,0.36,1,0.0936,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__dephospho-coa kinase,g__peroxiredoxin,1,0.78,0.12,0.0936,DBN_,GM,TGM
s__bacteroides_stercoris,m__hmdb00289,g__dna-directed rna polymerase,0.97,0.12,0.8,0.09312,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__l-serine ammonia-lyase,g__ribulose-phosphate 3-epimerase,1,0.92,0.1,0.092,DBN_,GM,TGM
s__ruminococcus_torques,g__triose-phosphate isomerase,g__rna helicase,0.45,1,0.2,0.09,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00020,m__hmdb00030,0.9,1,0.1,0.09,DBN_,GM,TGM
s__bacteroides_fragilis,g__acetyl-coa c-acetyltransferase,g__aspartate ammonia-lyase,0.25,0.7,0.51,0.08925,DBN_,GM,TGM
s__clostridium_clostridioforme,g__dihydrolipoyl dehydrogenase,g__transaldolase,0.11,1,0.81,0.0891,DBN_,GM,TGM
s__clostridium_clostridioforme,g__phosphatidate cytidylyltransferase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.91,0.36,0.27,0.088452,DBN_,GM,TGM
s__clostridium_clostridioforme,g__dihydrolipoyl dehydrogenase,g__aldose 1-epimerase,0.11,1,0.8,0.088,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00020,m__hmdb01149,0.26,0.72,0.47,0.087984,DBN_,GM,TGM
s__bacteroides_uniformis,g__dna-directed rna polymerase,g__peptidylprolyl isomerase,0.92,0.2,0.46,0.08464,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__transaldolase,g__phosphopyruvate hydratase,0.11,0.9,0.84,0.08316,DBN_,GM,TGM
s__bacteroides_uniformis,g__dna-directed rna polymerase,g__peptidylprolyl isomerase,0.92,0.2,0.45,0.0828,DBN_,GM,TGM
s__clostridium_clostridioforme,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__uridine kinase,0.23,0.78,0.46,0.082524,DBN_,GM,TGM
s__roseburia_inulinivorans,m__hmdb00014,g__glucose-1-phosphate adenylyltransferase,0.21,1,0.39,0.0819,DBN_,GM,TGM
s__bifidobacterium_longum,g__peroxiredoxin,g__glucose-1-phosphate adenylyltransferase,1,0.19,0.43,0.0817,DBN_,GM,TGM
s__eubacterium_rectale,g__aspartate ammonia-lyase,m__hmdb01149,0.74,1,0.11,0.0814,DBN_,GM,TGM
s__eubacterium_ventriosum,g__dephospho-coa kinase,g__methionyl aminopeptidase,0.56,0.33,0.44,0.081312,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00014,g__dna-directed rna polymerase,0.63,0.92,0.14,0.081144,DBN_,GM,TGM
s__ruminococcus_torques,g__triose-phosphate isomerase,g__rna helicase,0.45,1,0.18,0.081,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00209,g__dihydrolipoyl dehydrogenase,1,0.11,0.72,0.0792,DBN_,GM,TGM
s__escherichia_coli,g__methionyl aminopeptidase,g__shikimate kinase,0.77,0.93,0.11,0.078771,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__transaldolase,g__aspartate ammonia-lyase,0.11,0.71,1,0.0781,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__aspartate ammonia-lyase,g__thymidylate synthase,0.71,1,0.11,0.0781,DBN_,GM,TGM
s__clostridium_clostridioforme,g__aldose 1-epimerase,g__uridine kinase,1,0.78,0.1,0.078,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb02322,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,0.49,0.23,0.69,0.077763,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__fructose-bisphosphate aldolase,g__phosphopyruvate hydratase,0.24,0.98,0.33,0.077616,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00043,m__hmdb02322,0.96,0.73,0.11,0.077088,DBN_,GM,TGM
s__bifidobacterium_longum,g__glutamate dehydrogenase,g__beta-lactamase,1,0.22,0.35,0.077,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00296,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.89,0.36,0.24,0.076896,DBN_,GM,TGM
s__bacteroides_caccae,m__hmdb01257,m__hmdb00043,1,0.1,0.75,0.075,DBN_,GM,TGM
s__bacteroides_stercoris,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,g__endopeptidase clp,1,0.56,0.13,0.0728,DBN_,GM,TGM
