confounder,confoundedParent,confoundedChild,BootscoreConfounderP,BootscoreConfounderC,BootscoreConfounded,overalScore,method,sourceLevel,deconfoundedWith
s__bacteroides_ovatus,g__3-hydroxybutyryl-coa dehydrogenase,g__dna helicase,0.68,1,1,0.68,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__aldose 1-epimerase,g__triose-phosphate isomerase,1,1,0.65,0.65,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__3-hydroxybutyryl-coa dehydrogenase,g__glutamate decarboxylase,1,0.69,0.93,0.6417,DBN_,GM,TGM
s__ruminococcus_torques,g__shikimate kinase,g__3-hydroxybutyryl-coa dehydrogenase,1,0.69,0.92,0.6348,DBN_,GM,TGM
s__odoribacter_splanchnicus,m__hmdb01257,g__phosphatidate cytidylyltransferase,1,0.82,0.77,0.6314,DBN_,GM,TGM
s__bacteroides_caccae,g__transaldolase,m__hmdb00289,1,1,0.63,0.63,DBN_,GM,TGM
s__bacteroides_finegoldii,g__endopeptidase clp,m__hmdb00764,1,0.74,0.85,0.629,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00043,g__dna-directed rna polymerase,0.8,0.79,0.99,0.62568,DBN_,GM,TGM
s__bacteroides_ovatus,g__shikimate kinase,g__3-hydroxybutyryl-coa dehydrogenase,1,0.68,0.92,0.6256,DBN_,GM,TGM
s__bacteroides_caccae,m__hmdb01257,m__hmdb00296,1,0.71,0.88,0.6248,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00097,g__phosphoglycerate kinase,1,0.99,0.62,0.6138,DBN_,GM,TGM
s__bacteroides_caccae,g__shikimate kinase,g__superoxide dismutase,1,0.9,0.68,0.612,DBN_,GM,TGM
s__bacteroides_ovatus,g__shikimate kinase,g__aspartate ammonia-lyase,1,0.97,0.63,0.6111,DBN_,GM,TGM
s__bacteroides_uniformis,g__shikimate kinase,g__peptidylprolyl isomerase,1,0.61,1,0.61,DBN_,GM,TGM
s__bacteroides_fragilis,g__aspartate ammonia-lyase,g__peroxiredoxin,1,1,0.61,0.61,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00097,m__hmdb01149,1,1,0.6,0.6,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__glutamate decarboxylase,g__phosphopyruvate hydratase,0.69,1,0.85,0.5865,DBN_,GM,TGM
s__ruminococcus_torques,g__rna helicase,g__dna helicase,0.99,0.67,0.88,0.583704,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__shikimate kinase,g__thymidylate synthase,0.72,1,0.81,0.5832,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00043,g__acetyl-coa c-acetyltransferase,0.8,0.71,1,0.568,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__aldose 1-epimerase,g__dihydrolipoyl dehydrogenase,1,0.97,0.58,0.5626,DBN_,GM,TGM
s__bacteroides_caccae,m__hmdb00289,g__shikimate kinase,1,1,0.56,0.56,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00030,m__hmdb00239,1,0.56,1,0.56,DBN_,GM,TGM
s__bacteroides_stercoris,g__uridine kinase,g__methionyl aminopeptidase,1,0.61,0.9,0.549,DBN_,GM,TGM
s__clostridium_bolteae,g__glutamate decarboxylase,g__triose-phosphate isomerase,1,0.77,0.71,0.5467,DBN_,GM,TGM
s__bacteroides_uniformis,g__transaldolase,g__peptidylprolyl isomerase,0.94,0.61,0.95,0.54473,DBN_,GM,TGM
s__clostridium_clostridioforme,g__uridine kinase,m__hmdb00030,1,0.94,0.55,0.517,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00030,m__hmdb00239,1,0.56,0.92,0.5152,DBN_,GM,TGM
s__odoribacter_splanchnicus,m__hmdb01257,m__hmdb00619,1,1,0.51,0.51,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00056,g__pyruvate carboxylase,0.64,1,0.79,0.5056,DBN_,GM,TGM
s__bacteroides_caccae,m__hmdb00289,g__transaldolase,1,1,0.5,0.5,DBN_,GM,TGM
s__clostridium_clostridioforme,g__pyruvate carboxylase,g__glutamate dehydrogenase,1,0.78,0.64,0.4992,DBN_,GM,TGM
s__akkermansia_muciniphila,g__l-serine ammonia-lyase,g__triose-phosphate isomerase,1,1,0.49,0.49,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__l-serine ammonia-lyase,g__triose-phosphate isomerase,1,1,0.49,0.49,DBN_,GM,TGM
s__akkermansia_muciniphila,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__dna-directed rna polymerase,0.88,0.92,0.6,0.48576,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__rna helicase,g__dna helicase,1,0.55,0.88,0.484,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00043,g__acetyl-coa c-acetyltransferase,0.48,1,1,0.48,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00043,m__hmdb00014,0.48,1,1,0.48,DBN_,GM,TGM
s__bacteroides_stercoris,g__methionyl aminopeptidase,g__dephospho-coa kinase,0.61,1,0.78,0.4758,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00619,m__hmdb00764,1,0.74,0.64,0.4736,DBN_,GM,TGM
s__eubacterium_siraeum,g__methionyl aminopeptidase,m__hmdb00030,0.51,1,0.92,0.4692,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00043,g__3-hydroxybutyryl-coa dehydrogenase,0.8,0.9,0.65,0.468,DBN_,GM,TGM
s__eubacterium_siraeum,g__phosphoglycerate kinase,g__methionyl aminopeptidase,0.99,0.51,0.92,0.464508,DBN_,GM,TGM
s__ruminococcus_torques,g__3-hydroxybutyryl-coa dehydrogenase,g__dna helicase,0.69,0.67,1,0.4623,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00209,g__thymidylate synthase,0.53,0.98,0.89,0.462266,DBN_,GM,TGM
s__alistipes_shahii,g__superoxide dismutase,g__5-formyltetrahydrofolate cyclo-ligase,0.46,1,1,0.46,DBN_,GM,TGM
s__clostridium_bolteae,g__phosphatidate cytidylyltransferase,g__5-formyltetrahydrofolate cyclo-ligase,1,0.47,0.97,0.4559,DBN_,GM,TGM
s__eubacterium_siraeum,g__phosphoglycerate kinase,g__methionyl aminopeptidase,0.99,0.51,0.9,0.45441,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__dna helicase,g__5-formyltetrahydrofolate cyclo-ligase,0.55,1,0.82,0.451,DBN_,GM,TGM
s__akkermansia_muciniphila,g__glutamate dehydrogenase,g__endopeptidase clp,1,1,0.45,0.45,DBN_,GM,TGM
s__odoribacter_splanchnicus,m__hmdb00619,g__glutamate decarboxylase,1,0.45,1,0.45,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__glutamate decarboxylase,g__peptidylprolyl isomerase,0.45,1,1,0.45,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__glutamate decarboxylase,g__rna helicase,0.45,1,1,0.45,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__glutamate decarboxylase,g__triose-phosphate isomerase,0.45,1,1,0.45,DBN_,GM,TGM
s__bacteroides_uniformis,g__dihydrolipoyl dehydrogenase,g__transaldolase,1,0.94,0.47,0.4418,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00030,g__uridine kinase,0.94,1,0.47,0.4418,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00043,g__phosphatidate cytidylyltransferase,0.48,1,0.92,0.4416,DBN_,GM,TGM
s__odoribacter_splanchnicus,m__hmdb00619,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,1,1,0.44,0.44,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__aldose 1-epimerase,g__thymidylate synthase,1,1,0.44,0.44,DBN_,GM,TGM
s__bacteroides_uniformis,g__thymidylate synthase,g__uridine kinase,0.98,0.95,0.47,0.43757,DBN_,GM,TGM
s__alistipes_shahii,g__5-formyltetrahydrofolate cyclo-ligase,g__superoxide dismutase,1,0.46,0.95,0.437,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00089,m__hmdb00296,1,0.66,0.66,0.4356,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__shikimate kinase,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,0.72,1,0.6,0.432,DBN_,GM,TGM
s__alistipes_shahii,g__phosphopyruvate hydratase,g__dna-directed rna polymerase,0.44,0.98,1,0.4312,DBN_,GM,TGM
s__eubacterium_rectale,m__hmdb00020,g__phosphoglycerate kinase,0.52,0.95,0.87,0.42978,DBN_,GM,TGM
s__bacteroides_stercoris,g__ribulose-phosphate 3-epimerase,g__uridine kinase,0.89,1,0.48,0.4272,DBN_,GM,TGM
s__eubacterium_rectale,g__dihydrolipoyl dehydrogenase,g__peroxiredoxin,1,0.49,0.87,0.4263,DBN_,GM,TGM
s__eubacterium_siraeum,g__3-hydroxybutyryl-coa dehydrogenase,g__dna helicase,0.58,0.73,1,0.4234,DBN_,GM,TGM
s__clostridium_clostridioforme,g__uridine kinase,m__hmdb00030,1,0.94,0.45,0.423,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__fructose-bisphosphate aldolase,g__endopeptidase clp,1,0.98,0.43,0.4214,DBN_,GM,TGM
s__bacteroides_uniformis,g__shikimate kinase,g__l-serine ammonia-lyase,1,0.42,1,0.42,DBN_,GM,TGM
s__bacteroides_uniformis,g__peptidylprolyl isomerase,g__phosphopyruvate hydratase,0.61,0.92,0.74,0.415288,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00030,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.94,0.92,0.48,0.415104,DBN_,GM,TGM
s__bacteroides_uniformis,g__dna-directed rna polymerase,g__rna helicase,0.79,0.59,0.88,0.410168,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__3-hydroxybutyryl-coa dehydrogenase,g__fructose-bisphosphate aldolase,1,1,0.41,0.41,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00239,g__dna helicase,0.56,0.73,1,0.4088,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00014,g__aspartate ammonia-lyase,1,0.97,0.42,0.4074,DBN_,GM,TGM
s__alistipes_shahii,g__phosphoglycerate kinase,g__methionyl aminopeptidase,0.44,1,0.92,0.4048,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00043,g__3-hydroxybutyryl-coa dehydrogenase,0.8,0.9,0.56,0.4032,DBN_,GM,TGM
s__bacteroides_uniformis,g__dihydrolipoyl dehydrogenase,m__hmdb00056,1,0.64,0.63,0.4032,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00296,g__3-hydroxybutyryl-coa dehydrogenase,0.74,0.9,0.6,0.3996,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00030,m__hmdb00296,0.94,0.66,0.64,0.397056,DBN_,GM,TGM
s__alistipes_shahii,g__phosphoglycerate kinase,g__methionyl aminopeptidase,0.44,1,0.9,0.396,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00043,m__hmdb00239,0.48,0.86,0.95,0.39216,DBN_,GM,TGM
s__alistipes_shahii,m__hmdb00030,g__histidine kinase,0.98,0.8,0.49,0.38416,DBN_,GM,TGM
s__bacteroides_uniformis,g__dihydrolipoyl dehydrogenase,m__hmdb00043,1,0.8,0.48,0.384,DBN_,GM,TGM
s__eubacterium_siraeum,g__methionyl aminopeptidase,m__hmdb00209,0.51,1,0.75,0.3825,DBN_,GM,TGM
s__bacteroides_xylanisolvens,g__rna helicase,g__l-serine ammonia-lyase,0.39,0.98,1,0.3822,DBN_,GM,TGM
s__bacteroides_xylanisolvens,g__l-serine ammonia-lyase,g__rna helicase,0.98,0.39,1,0.3822,DBN_,GM,TGM
s__bacteroides_stercoris,g__uridine kinase,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,1,1,0.38,0.38,DBN_,GM,TGM
s__bacteroides_ovatus,g__shikimate kinase,g__l-serine ammonia-lyase,1,0.38,1,0.38,DBN_,GM,TGM
s__clostridium_bolteae,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__beta-lactamase,1,0.43,0.88,0.3784,DBN_,GM,TGM
s__bacteroides_caccae,m__hmdb01257,g__superoxide dismutase,1,0.9,0.42,0.378,DBN_,GM,TGM
s__bacteroides_caccae,g__shikimate kinase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,1,0.47,0.8,0.376,DBN_,GM,TGM
s__clostridium_bolteae,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__beta-lactamase,1,0.43,0.87,0.3741,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__5-formyltetrahydrofolate cyclo-ligase,g__phosphopyruvate hydratase,0.91,1,0.41,0.3731,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__5-formyltetrahydrofolate cyclo-ligase,g__rna helicase,1,1,0.37,0.37,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00030,m__hmdb00089,1,1,0.37,0.37,DBN_,GM,TGM
s__odoribacter_splanchnicus,m__hmdb01257,m__hmdb00619,1,1,0.36,0.36,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00764,g__histidine kinase,0.74,0.76,0.64,0.359936,DBN_,GM,TGM
s__bacteroides_stercoris,g__transaldolase,g__ribulose-phosphate 3-epimerase,1,0.89,0.4,0.356,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00043,g__dihydrolipoyl dehydrogenase,0.8,1,0.44,0.352,DBN_,GM,TGM
s__akkermansia_muciniphila,g__uridine kinase,g__glutamate dehydrogenase,1,1,0.35,0.35,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00089,m__hmdb00630,0.35,1,1,0.35,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00030,m__hmdb00089,0.94,1,0.37,0.3478,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00020,g__histidine kinase,0.46,0.76,0.99,0.346104,DBN_,GM,TGM
s__bacteroides_faecis,g__glutamate decarboxylase,g__phosphopyruvate hydratase,0.55,0.74,0.85,0.34595,DBN_,GM,TGM
s__bacteroides_xylanisolvens,g__transaldolase,g__ribulose-phosphate 3-epimerase,0.94,0.92,0.4,0.34592,DBN_,GM,TGM
s__clostridium_bolteae,g__aldose 1-epimerase,g__triose-phosphate isomerase,0.69,0.77,0.65,0.345345,DBN_,GM,TGM
s__bacteroides_uniformis,g__uridine kinase,g__methionyl aminopeptidase,0.95,0.4,0.9,0.342,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__peptidylprolyl isomerase,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,1,1,0.34,0.34,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__5-formyltetrahydrofolate cyclo-ligase,g__rna helicase,1,1,0.34,0.34,DBN_,GM,TGM
s__bacteroides_ovatus,g__shikimate kinase,g__aspartate ammonia-lyase,1,0.97,0.35,0.3395,DBN_,GM,TGM
s__bacteroides_finegoldii,g__thymidylate synthase,g__uridine kinase,0.99,0.72,0.47,0.335016,DBN_,GM,TGM
s__akkermansia_muciniphila,g__uridine kinase,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,1,0.88,0.38,0.3344,DBN_,GM,TGM
s__bacteroides_finegoldii,g__5-formyltetrahydrofolate cyclo-ligase,m__hmdb00764,0.47,0.74,0.96,0.333888,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00764,g__phosphoglycerate kinase,0.74,0.45,1,0.333,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00056,g__thymidylate synthase,0.64,0.98,0.53,0.332416,DBN_,GM,TGM
s__bacteroides_finegoldii,g__rna helicase,g__uridine kinase,1,0.72,0.46,0.3312,DBN_,GM,TGM
s__bacteroides_uniformis,g__phosphopyruvate hydratase,m__hmdb00043,0.92,0.8,0.45,0.3312,DBN_,GM,TGM
s__clostridium_bolteae,g__peptidylprolyl isomerase,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,0.97,1,0.34,0.3298,DBN_,GM,TGM
s__bacteroides_finegoldii,g__rna helicase,g__uridine kinase,1,0.72,0.45,0.324,DBN_,GM,TGM
s__eubacterium_rectale,g__phosphopyruvate hydratase,g__dihydrolipoyl dehydrogenase,0.32,1,1,0.32,DBN_,GM,TGM
s__clostridium_bolteae,m__hmdb00619,g__glutamate decarboxylase,0.32,1,1,0.32,DBN_,GM,TGM
s__eubacterium_rectale,g__phosphopyruvate hydratase,g__superoxide dismutase,0.32,1,1,0.32,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__glutamate decarboxylase,g__triose-phosphate isomerase,0.45,1,0.71,0.3195,DBN_,GM,TGM
s__alistipes_shahii,g__phosphoglycerate kinase,g__histidine kinase,0.44,0.8,0.89,0.31328,DBN_,GM,TGM
s__bacteroides_caccae,g__shikimate kinase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,1,0.47,0.66,0.3102,DBN_,GM,TGM
s__akkermansia_muciniphila,g__triose-phosphate isomerase,g__l-serine ammonia-lyase,1,1,0.31,0.31,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__triose-phosphate isomerase,g__l-serine ammonia-lyase,1,1,0.31,0.31,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__triose-phosphate isomerase,1,1,0.31,0.31,DBN_,GM,TGM
s__bacteroides_caccae,m__hmdb00056,m__hmdb01257,0.31,1,1,0.31,DBN_,GM,TGM
s__bacteroides_uniformis,g__uridine kinase,m__hmdb00089,0.95,0.35,0.93,0.309225,DBN_,GM,TGM
s__bacteroides_uniformis,g__phosphopyruvate hydratase,g__glucose-1-phosphate adenylyltransferase,0.92,0.43,0.78,0.308568,DBN_,GM,TGM
s__bacteroides_caccae,g__phosphoglycerate kinase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,1,0.47,0.65,0.3055,DBN_,GM,TGM
s__bacteroides_finegoldii,g__phosphoglycerate kinase,g__histidine kinase,0.45,0.76,0.89,0.30438,DBN_,GM,TGM
s__bacteroides_thetaiotaomicron,g__fructose-bisphosphate aldolase,g__peroxiredoxin,0.57,0.65,0.82,0.30381,DBN_,GM,TGM
s__clostridium_clostridioforme,g__l-serine ammonia-lyase,g__dihydrolipoyl dehydrogenase,1,0.84,0.36,0.3024,DBN_,GM,TGM
s__akkermansia_muciniphila,g__pyruvate carboxylase,g__glutamate dehydrogenase,0.47,1,0.64,0.3008,DBN_,GM,TGM
s__akkermansia_muciniphila,g__endopeptidase clp,g__triose-phosphate isomerase,1,1,0.3,0.3,DBN_,GM,TGM
s__bacteroides_uniformis,g__phosphopyruvate hydratase,g__glucose-1-phosphate adenylyltransferase,0.92,0.43,0.75,0.2967,DBN_,GM,TGM
s__bacteroides_stercoris,g__glutamate decarboxylase,g__pyruvate carboxylase,0.3,1,0.98,0.294,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__endopeptidase clp,g__triose-phosphate isomerase,0.98,1,0.3,0.294,DBN_,GM,TGM
s__bacteroides_uniformis,g__dna-directed rna polymerase,g__methionyl aminopeptidase,0.79,0.4,0.93,0.29388,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__aspartate ammonia-lyase,g__peroxiredoxin,1,0.48,0.61,0.2928,DBN_,GM,TGM
s__akkermansia_muciniphila,g__dephospho-coa kinase,g__glutamate dehydrogenase,1,1,0.29,0.29,DBN_,GM,TGM
s__bacteroides_stercoris,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__uridine kinase,1,1,0.29,0.29,DBN_,GM,TGM
s__eubacterium_rectale,g__aspartate ammonia-lyase,g__peroxiredoxin,0.97,0.49,0.61,0.289933,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__3-hydroxybutyryl-coa dehydrogenase,g__superoxide dismutase,1,1,0.28,0.28,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00097,g__phosphoglycerate kinase,1,0.45,0.62,0.279,DBN_,GM,TGM
s__bacteroides_uniformis,g__dna-directed rna polymerase,g__methionyl aminopeptidase,0.79,0.4,0.88,0.27808,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00056,g__transaldolase,0.64,0.94,0.46,0.276736,DBN_,GM,TGM
s__clostridium_bolteae,m__hmdb01257,g__pyruvate carboxylase,0.29,1,0.95,0.2755,DBN_,GM,TGM
s__alistipes_shahii,g__methionyl aminopeptidase,g__dna-directed rna polymerase,1,0.98,0.28,0.2744,DBN_,GM,TGM
s__clostridium_clostridioforme,g__uridine kinase,g__glutamate dehydrogenase,1,0.78,0.35,0.273,DBN_,GM,TGM
s__akkermansia_muciniphila,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__triose-phosphate isomerase,0.88,1,0.31,0.2728,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00043,g__glucose-1-phosphate adenylyltransferase,0.8,0.43,0.79,0.27176,DBN_,GM,TGM
s__roseburia_inulinivorans,m__hmdb00020,g__dephospho-coa kinase,0.42,0.71,0.91,0.271362,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__triose-phosphate isomerase,1,1,0.27,0.27,DBN_,GM,TGM
s__clostridium_clostridioforme,g__l-serine ammonia-lyase,g__dihydrolipoyl dehydrogenase,1,0.84,0.32,0.2688,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00619,m__hmdb00764,1,0.74,0.36,0.2664,DBN_,GM,TGM
s__akkermansia_muciniphila,g__acetyl-coa c-acetyltransferase,g__glutamate dehydrogenase,0.87,1,0.3,0.261,DBN_,GM,TGM
s__akkermansia_muciniphila,g__dephospho-coa kinase,g__glutamate dehydrogenase,1,1,0.26,0.26,DBN_,GM,TGM
s__bacteroides_uniformis,g__rna helicase,g__uridine kinase,0.59,0.95,0.46,0.25783,DBN_,GM,TGM
s__akkermansia_muciniphila,g__methionyl aminopeptidase,g__dna-directed rna polymerase,1,0.92,0.28,0.2576,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00764,g__thymidylate synthase,0.74,0.99,0.35,0.25641,DBN_,GM,TGM
s__akkermansia_muciniphila,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__uridine kinase,0.88,1,0.29,0.2552,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00209,m__hmdb00043,0.53,0.48,1,0.2544,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00043,m__hmdb00209,0.48,0.53,1,0.2544,DBN_,GM,TGM
s__clostridium_bolteae,m__hmdb00056,g__pyruvate carboxylase,0.32,1,0.79,0.2528,DBN_,GM,TGM
s__bacteroides_uniformis,g__rna helicase,g__uridine kinase,0.59,0.95,0.45,0.252225,DBN_,GM,TGM
s__eubacterium_siraeum,g__uridine kinase,m__hmdb00089,0.27,1,0.93,0.2511,DBN_,GM,TGM
s__bacteroides_stercoris,g__glutamate decarboxylase,g__ribulose-phosphate 3-epimerase,0.3,0.89,0.94,0.25098,DBN_,GM,TGM
s__eubacterium_rectale,g__phosphopyruvate hydratase,g__glucose-1-phosphate adenylyltransferase,0.32,1,0.78,0.2496,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00014,m__hmdb00043,1,0.48,0.52,0.2496,DBN_,GM,TGM
s__bacteroides_caccae,g__transaldolase,g__ribulose-phosphate 3-epimerase,1,0.62,0.4,0.248,DBN_,GM,TGM
s__bacteroides_uniformis,g__rna helicase,g__l-serine ammonia-lyase,0.59,0.42,1,0.2478,DBN_,GM,TGM
s__bacteroides_uniformis,g__l-serine ammonia-lyase,g__rna helicase,0.42,0.59,1,0.2478,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00097,g__phosphoglycerate kinase,1,0.99,0.25,0.2475,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb01149,m__hmdb00239,1,0.56,0.43,0.2408,DBN_,GM,TGM
s__eubacterium_rectale,g__phosphopyruvate hydratase,g__glucose-1-phosphate adenylyltransferase,0.32,1,0.75,0.24,DBN_,GM,TGM
s__odoribacter_splanchnicus,m__hmdb01257,g__glutamate dehydrogenase,1,1,0.24,0.24,DBN_,GM,TGM
s__clostridium_bolteae,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__triose-phosphate isomerase,1,0.77,0.31,0.2387,DBN_,GM,TGM
s__akkermansia_muciniphila,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__triose-phosphate isomerase,0.88,1,0.27,0.2376,DBN_,GM,TGM
s__alistipes_shahii,g__3-hydroxybutyryl-coa dehydrogenase,g__glutamate decarboxylase,0.45,0.56,0.93,0.23436,DBN_,GM,TGM
s__eubacterium_ventriosum,m__hmdb00043,g__3-hydroxybutyryl-coa dehydrogenase,1,0.36,0.65,0.234,DBN_,GM,TGM
s__odoribacter_splanchnicus,g__dihydrolipoyl dehydrogenase,g__triose-phosphate isomerase,0.97,1,0.24,0.2328,DBN_,GM,TGM
s__bacteroides_finegoldii,g__thymidylate synthase,g__dephospho-coa kinase,0.99,0.33,0.71,0.231957,DBN_,GM,TGM
s__akkermansia_muciniphila,g__endopeptidase clp,g__ribulose-phosphate 3-epimerase,1,0.45,0.51,0.2295,DBN_,GM,TGM
s__clostridium_clostridioforme,g__dephospho-coa kinase,g__glutamate dehydrogenase,1,0.78,0.29,0.2262,DBN_,GM,TGM
s__clostridium_bolteae,m__hmdb01257,g__phosphatidate cytidylyltransferase,0.29,1,0.77,0.2233,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00056,g__transaldolase,0.64,0.94,0.37,0.222592,DBN_,GM,TGM
s__bacteroides_caccae,m__hmdb01257,g__transaldolase,1,1,0.22,0.22,DBN_,GM,TGM
s__roseburia_intestinalis,g__histidine kinase,g__peroxiredoxin,0.36,1,0.6,0.216,DBN_,GM,TGM
s__akkermansia_muciniphila,g__ribulose-phosphate 3-epimerase,g__uridine kinase,0.45,1,0.48,0.216,DBN_,GM,TGM
s__alistipes_shahii,m__hmdb00030,m__hmdb00239,0.98,0.22,1,0.2156,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00043,g__3-hydroxybutyryl-coa dehydrogenase,0.48,0.68,0.65,0.21216,DBN_,GM,TGM
s__clostridium_bolteae,g__pyruvate carboxylase,g__glutamate dehydrogenase,1,0.33,0.64,0.2112,DBN_,GM,TGM
s__bacteroides_caccae,g__ribulose-phosphate 3-epimerase,m__hmdb01257,0.62,1,0.34,0.2108,DBN_,GM,TGM
s__alistipes_shahii,g__glutamate decarboxylase,g__phosphopyruvate hydratase,0.56,0.44,0.85,0.20944,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00619,g__3-hydroxybutyryl-coa dehydrogenase,1,0.58,0.36,0.2088,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00195,g__beta-lactamase,0.29,0.9,0.8,0.2088,DBN_,GM,TGM
s__bacteroides_uniformis,m__hmdb00043,g__dihydrolipoyl dehydrogenase,0.8,1,0.26,0.208,DBN_,GM,TGM
s__clostridium_bolteae,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__triose-phosphate isomerase,1,0.77,0.27,0.2079,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00030,g__dephospho-coa kinase,0.94,1,0.22,0.2068,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00020,g__thymidylate synthase,0.46,0.99,0.45,0.20493,DBN_,GM,TGM
s__bacteroides_caccae,m__hmdb00056,m__hmdb00289,0.31,1,0.66,0.2046,DBN_,GM,TGM
s__bacteroides_stercoris,m__hmdb00089,m__hmdb00630,0.97,0.21,1,0.2037,DBN_,GM,TGM
