confounder,confoundedParent,confoundedChild,BootscoreConfounderP,BootscoreConfounderC,BootscoreConfounded,overalScore,method,sourceLevel,deconfoundedWith
s__clostridium_symbiosum,g__dna helicase,s__bacteroides_caccae,0.99,0.28,1,0.2772,DBN_,TG,TTG
s__dialister_invisus,s__akkermansia_muciniphila,g__dna helicase,0.94,1,0.27,0.2538,DBN_,TG,TTG
s__parabacteroides_distasonis,g__beta-lactamase,s__eubacterium_siraeum,0.88,1,0.23,0.2024,DBN_,TG,TTG
s__parabacteroides_merdae,s__bacteroides_uniformis,g__superoxide dismutase,0.36,0.86,0.64,0.198144,DBN_,TG,TTG
s__parabacteroides_merdae,g__superoxide dismutase,s__bacteroides_uniformis,0.86,0.36,0.63,0.195048,DBN_,TG,TTG
s__clostridium_hathewayi,s__ruminococcus_torques,g__phosphoglycerate kinase,0.71,0.93,0.27,0.178281,DBN_,TG,TTG
s__alistipes_finegoldii,g__phosphatidate cytidylyltransferase,s__bacteroides_faecis,0.16,1,1,0.16,DBN_,TG,TTG
s__veillonella_unclassified,s__bifidobacterium_longum,s__haemophilus_parainfluenzae,1,0.15,1,0.15,DBN_,TG,TTG
s__barnesiella_intestinihominis,s__eubacterium_ventriosum,g__pyruvate carboxylase,0.99,1,0.14,0.1386,DBN_,TG,TTG
s__sutterella_wadsworthensis,s__bacteroides_fragilis,g__acetyl-coa c-acetyltransferase,1,1,0.13,0.13,DBN_,TG,TTG
s__peptostreptococcaceae_noname_unclassified,s__eubacterium_rectale,g__dna-directed rna polymerase,0.76,0.49,0.33,0.122892,DBN_,TG,TTG
s__alistipes_finegoldii,s__bacteroides_faecis,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,1,1,0.12,0.12,DBN_,TG,TTG
s__peptostreptococcaceae_noname_unclassified,s__eubacterium_rectale,g__endopeptidase clp,0.76,0.15,1,0.114,DBN_,TG,TTG
s__sutterella_wadsworthensis,g__methionyl aminopeptidase,s__bacteroides_thetaiotaomicron,0.45,1,0.13,0.0585,DBN_,TG,TTG
s__alistipes_onderdonkii,s__clostridium_clostridioforme,g__peptidylprolyl isomerase,0.26,0.87,0.24,0.054288,DBN_,TG,TTG
s__bacteroides_vulgatus,g__methionyl aminopeptidase,s__eubacterium_siraeum,0.31,0.7,0.22,0.04774,DBN_,TG,TTG
s__bacteroides_vulgatus,g__endopeptidase clp,s__alistipes_shahii,0.1,0.93,0.1,0.0093,DBN_,TG,TTG
s__lachnospiraceae_bacterium_5_1_63faa,g__endopeptidase clp,s__alistipes_shahii,0.13,0.7,0.1,0.0091,DBN_,TG,TTG
g__beta-lactamase,s__bacteroides_xylanisolvens,s__bacteroides_thetaiotaomicron,1,1,0.88,0.88,DBN_,TT,TTG
g__peroxiredoxin,s__streptococcus_thermophilus,s__escherichia_coli,0.99,0.91,0.96,0.864864,DBN_,TT,TTG
g__aspartate ammonia-lyase,s__bacteroides_eggerthii,s__prevotella_copri,0.85,1,1,0.85,DBN_,TT,TTG
g__shikimate kinase,s__parabacteroides_unclassified,s__eubacterium_siraeum,0.27,0.95,1,0.2565,DBN_,TT,TTG
g__aspartate ammonia-lyase,s__escherichia_coli,s__bacteroides_eggerthii,0.55,0.85,0.44,0.2057,DBN_,TT,TTG
g__beta-lactamase,s__bacteroides_thetaiotaomicron,s__lachnospiraceae_bacterium_5_1_63faa,1,0.2,1,0.2,DBN_,TT,TTG
g__fructose-bisphosphate aldolase,s__bacteroides_eggerthii,s__prevotella_copri,0.18,1,1,0.18,DBN_,TT,TTG
g__beta-lactamase,s__bacteroides_thetaiotaomicron,s__bacteroides_xylanisolvens,1,1,0.13,0.13,DBN_,TT,TTG
g__thymidylate synthase,s__bacteroides_uniformis,s__eubacterium_hallii,0.73,0.35,0.11,0.028105,DBN_,TT,TTG
g__thymidylate synthase,s__dorea_formicigenerans,s__eubacterium_hallii,0.48,0.35,0.11,0.01848,DBN_,TT,TTG
