subjectid$id	week sample obtained$clinical	g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase$gene	g__3-hydroxybutyryl-coa dehydrogenase$gene	g__3-methyl-2-oxobutanoate hydroxymethyltransferase$gene	g__5-formyltetrahydrofolate cyclo-ligase$gene	g__acetyl-coa c-acetyltransferase$gene	g__aldose 1-epimerase$gene	g__aspartate ammonia-lyase$gene	g__beta-lactamase$gene	g__dephospho-coa kinase$gene	g__dihydrolipoyl dehydrogenase$gene	g__dna helicase$gene	g__dna-directed rna polymerase$gene	g__endopeptidase clp$gene	g__fructose-bisphosphate aldolase$gene	g__glucose-1-phosphate adenylyltransferase$gene	g__glutamate decarboxylase$gene	g__glutamate dehydrogenase$gene	g__histidine kinase$gene	g__l-serine ammonia-lyase$gene	g__methionyl aminopeptidase$gene	g__peptidylprolyl isomerase$gene	g__peroxiredoxin$gene	g__phosphatidate cytidylyltransferase$gene	g__phosphoglycerate kinase$gene	g__phosphopyruvate hydratase$gene	g__pyruvate carboxylase$gene	g__ribulose-phosphate 3-epimerase$gene	g__rna helicase$gene	g__shikimate kinase$gene	g__superoxide dismutase$gene	g__thymidylate synthase$gene	g__transaldolase$gene	g__triose-phosphate isomerase$gene	g__uridine kinase$gene	m__hmdb00014$metabolite	m__hmdb00020$metabolite	m__hmdb00030$metabolite	m__hmdb00043$metabolite	m__hmdb00056$metabolite	m__hmdb00089$metabolite	m__hmdb00097$metabolite	m__hmdb00195$metabolite	m__hmdb00209$metabolite	m__hmdb00239$metabolite	m__hmdb00251$metabolite	m__hmdb00289$metabolite	m__hmdb00296$metabolite	m__hmdb00619$metabolite	m__hmdb00630$metabolite	m__hmdb00764$metabolite	m__hmdb01149$metabolite	m__hmdb01257$metabolite	m__hmdb02322$metabolite	s__subdoligranulum_unclassified$taxa	s__bacteroides_eggerthii$taxa	s__odoribacter_splanchnicus$taxa	s__bacteroides_fragilis$taxa	s__ruminococcus_bromii$taxa	s__eubacterium_eligens$taxa	s__eubacterium_siraeum$taxa	s__roseburia_inulinivorans$taxa	s__bacteroides_massiliensis$taxa	s__parabacteroides_distasonis$taxa	s__peptostreptococcaceae_noname_unclassified$taxa	s__akkermansia_muciniphila$taxa	s__lachnospiraceae_bacterium_5_1_63faa$taxa	s__clostridium_hathewayi$taxa	s__lachnospiraceae_bacterium_1_1_57faa$taxa	s__streptococcus_thermophilus$taxa	s__anaerostipes_hadrus$taxa	s__roseburia_intestinalis$taxa	s__ruminococcus_torques$taxa	s__alistipes_shahii$taxa	s__bacteroides_cellulosilyticus$taxa	s__ruminococcus_gnavus$taxa	s__clostridium_symbiosum$taxa	s__ruminococcus_lactaris$taxa	s__bacteroides_dorei$taxa	s__eubacterium_hallii$taxa	s__veillonella_dispar$taxa	s__bacteroides_finegoldii$taxa	s__bacteroides_thetaiotaomicron$taxa	s__parabacteroides_merdae$taxa	s__coprococcus_catus$taxa	s__clostridiales_bacterium_1_7_47faa$taxa	s__anaerotruncus_colihominis$taxa	s__bacteroides_vulgatus$taxa	s__ruminococcus_obeum$taxa	s__bifidobacterium_longum$taxa	s__dorea_formicigenerans$taxa	s__clostridium_bolteae$taxa	s__streptococcus_parasanguinis$taxa	s__c2likevirus_unclassified$taxa	s__bacteroides_xylanisolvens$taxa	s__faecalibacterium_prausnitzii$taxa	s__bacteroides_uniformis$taxa	s__bacteroides_faecis$taxa	s__clostridium_citroniae$taxa	s__veillonella_unclassified$taxa	s__escherichia_coli$taxa	s__clostridium_clostridioforme$taxa	s__bacteroides_stercoris$taxa	s__parabacteroides_unclassified$taxa	s__alistipes_onderdonkii$taxa	s__eubacterium_rectale$taxa	s__oscillibacter_unclassified$taxa	s__eubacterium_ventriosum$taxa	s__prevotella_copri$taxa	s__bacteroides_caccae$taxa	s__bacteroides_ovatus$taxa	s__sutterella_wadsworthensis$taxa	s__haemophilus_parainfluenzae$taxa	s__alistipes_putredinis$taxa	s__clostridium_asparagiforme$taxa	s__barnesiella_intestinihominis$taxa	s__alistipes_finegoldii$taxa	s__dialister_invisus$taxa	s__klebsiella_pneumoniae$taxa
116	38	0.022392849	0.034997774	0.025700802	0.015141485	0.092648715	0.049513485	0.010463117	0.005925925	0.01736493	0.020402627	0.066060738	0.174848487	0.030500248	0.023109253	0.100067554	0.003481167	0.168125222	0.023392719	0.006620136	0.133047749	0.326839646	0.019015337	0.039130159	0.094838452	0.086536855	0.02254995	0.051042617	0.001743812	0.049488658	0.155622036	0.008641664	0.027586248	0.083728877	0.014187471	0.03156847	0.000376763	0.06992382	0.00827725	0.047663582	0.044028157	0.004211392	0.000206945	0.000742525	0.072286808	0.001349811	0.17877192	0.00051127	0.012206568	0.000499781	0.000637871	0.006306539	0.215616693	0.129408714	0.010813488	0	0	2.24E-05	0	0.016742119	0	0.002480361	0	0.005315787	0.000458767	0	0.002231981	1.82E-05	0.00112692	5.15E-05	0.000270538	0.075928445	0.001689128	0.000790602	0	0.011478226	0.00738344	0.000175168	0.30034145	0.001522117	0.000339013	0	0.004743686	0.057887248	0	0.00045834	1.83E-07	0.002262069	0	0.020496157	0.00029354	0.000985492	8.22E-05	3.80E-05	9.73E-05	0.077097613	0.002780431	0.034876204	0.000136948	0.002160877	0.001397151	0.000624114	0.136192364	0.00196533	0	0.002394137	0.001011564	0.00533091	0	0	0.169063952	0	0.000128304	0.001385449	0	0	1.04E-05	0	0
116	39	0.022048437	0.032146559	0.02459425	0.01505913	0.085603402	0.050439263	0.012705018	0.005606341	0.016694021	0.020091655	0.067853677	0.181388639	0.030571628	0.022083084	0.094843112	0.003168762	0.168284285	0.022572325	0.006249746	0.132056215	0.32432357	0.017543048	0.037142232	0.092999298	0.074111642	0.023114322	0.049025752	0.000987113	0.048210491	0.127322363	0.008821102	0.026842868	0.082473936	0.013823361	0.03025045	0.00045911	0.063826518	0.013252053	0.04743923	0.044142415	0.004411735	0.000181973	0.000701589	0.066704202	0.001514462	0.16546877	0.000525159	0.011307911	0.000494499	0.000591647	0.005927165	0.259796218	0.129618785	0.007608465	0	0	3.95E-05	0	0.011236002	0	0.0028704	0.18337144	0.003023768	0.000352166	0	0.001707981	1.16E-05	0.000843587	4.88E-05	0.000194172	0.000809219	0.001346124	0.000626035	0	0.009091997	0.006096169	0.000128252	0.226462488	0.00107927	0.000261643	0	0.004428382	0.052122754	0	0.000366635	1.38E-07	0.002113401	0	0.019362616	0.000180923	0.001043337	6.29E-05	2.85E-05	5.56E-05	0.005822422	0.003113215	0.027808198	0.000130119	0.001663155	0.001047117	0.000495659	0.110205108	0.001768546	0	0.003159113	0.000860029	0.003314689	0	0.006657469	0.260243363	0.007067256	9.76E-05	0.00178493	0	0	6.23E-06	0	0
116	40	0.021604771	0.028570313	0.023725606	0.014942391	0.076645914	0.05133897	0.015276873	0.005230136	0.015738019	0.019616204	0.069951421	0.189521144	0.030602112	0.02090144	0.089061863	0.002844566	0.167510929	0.021412031	0.005816262	0.130976604	0.321940259	0.015739294	0.034341901	0.091060619	0.062514122	0.023526807	0.047027794	0.00031219	0.047496448	0.101508886	0.00902326	0.026374004	0.081062163	0.013251357	0.028094634	0.000546586	0.056040442	0.019034103	0.045953767	0.043198354	0.004580203	0.000149116	0.000642604	0.059119172	0.001650777	0.147898205	0.00053645	0.010035139	0.000476776	0.0005302	0.005316379	0.294250519	0.121309387	0.003251088	0	0	3.22E-05	0	0.004465048	0	0.001969645	0.518417815	0	0.000166995	0	0.000817586	4.32E-06	0.000389015	2.88E-05	8.63E-05	0	0.000673772	0.000318416	0	0.004499893	0.003161891	5.58E-05	0.094034257	0.000468661	0.000125251	0	0.002581555	0.025340359	0	0.000183564	6.16E-08	0.000732065	0	0.010382904	6.42E-05	0.000669252	2.99E-05	1.37E-05	1.73E-05	0.006733448	0.002836163	0.013487412	7.70E-05	0.000794558	0.000484456	0.000245977	0.039074592	0.000996753	0	0.002190936	0.000478989	0.000953533	0	0.012935382	0.223957615	0.007438372	4.60E-05	0.001143235	0	0	2.07E-06	0	0
116	41	0.021047038	0.024222416	0.023108366	0.014782718	0.065657636	0.052182372	0.01818007	0.004792481	0.014472784	0.018957505	0.072330243	0.199228353	0.030575	0.019550262	0.082676596	0.002508384	0.16565028	0.019882244	0.005314402	0.129751322	0.319578396	0.013584001	0.030665416	0.088987202	0.051852041	0.023759784	0.045038895	0	0.047372101	0.078627724	0.009244614	0.026187986	0.079454733	0.012451621	0.025117129	0.000635314	0.046741442	0.025410031	0.043149025	0.041130635	0.004702921	0.00010912	0.000566399	0.049679082	0.001749247	0.126418698	0.000543723	0.008409989	0.000446164	0.000454729	0.00448011	0.314889208	0.103849749	0.002477797	0	0	4.38E-05	0	0.003074384	0	0.002448065	0.491772297	0.000119623	0.000145719	0	0.000732301	2.58E-06	0.000328565	3.18E-05	7.08E-05	0	0.000634229	0.000311781	0	0.004164393	0.003086563	4.17E-05	0.062414073	0.000368331	0.000111014	0	0.002819219	0.020175298	0	0.000172226	4.78E-08	0.000189779	0	0.010151977	3.54E-05	0.000788239	2.63E-05	1.29E-05	6.82E-06	0.028164621	0.004321033	0.012072483	8.51E-05	0.000703391	0.000411782	0.000228287	0.021288123	0.001054974	0	0.002586957	0.000519147	0.000155464	0	0.022289501	0.276079515	0.010359666	4.01E-05	0.001200802	0	0	9.33E-07	0	0
116	42	0.020373443	0.019080825	0.022767914	0.01458012	0.052584961	0.052966763	0.021419486	0.0042922	0.01288592	0.018109261	0.075000496	0.210576673	0.030490651	0.01802923	0.075698457	0.002161963	0.162647471	0.017968841	0.004742967	0.128396178	0.317304023	0.01106993	0.026076802	0.086796226	0.042271187	0.023799389	0.043076638	0	0.04788523	0.059182173	0.009486223	0.026305887	0.077659721	0.011413745	0.02141338	0.000720751	0.036272178	0.03208056	0.0390834	0.037970865	0.00476848	6.35E-05	0.000475537	0.038726107	0.001802692	0.101804738	0.000545784	0.006490454	0.000403367	0.000367917	0.003446548	0.318678614	0.077449341	0.001822923	0	0	5.94E-05	0	0.001964407	0	0.003145997	0.497605963	0.010328136	0.000130866	0	0.000691347	9.81E-07	0.000283214	3.71E-05	5.98E-05	0.005705826	0.000633386	0.000331536	0	0.004061578	0.003201047	2.74E-05	0.034498611	0.000288177	0.000102261	0	0.003259033	0.014560931	0	0.000170778	3.36E-08	0	0	0.011026698	9.94E-06	0.000968988	2.41E-05	1.32E-05	0	0.049339153	0.006089273	0.011621925	9.94E-05	0.000647826	0.000359023	0.000223343	0.02682812	0.001184461	0	0.003023186	0.000612326	0	0	0.028900732	0.250913422	0.012875527	3.63E-05	0.001184976	0	0	0	0	0
116	43	0.019576529	0.013124663	0.022719791	0.014330173	0.037376388	0.053672273	0.024989582	0.003727304	0.010963731	0.017060913	0.07794485	0.223547218	0.030339817	0.016333712	0.068119573	0.001806471	0.15840399	0.015655289	0.00409986	0.126885739	0.315077597	0.008189576	0.020539883	0.084477424	0.033895605	0.023625536	0.041144425	0	0.049062284	0.043628436	0.009745795	0.026737512	0.075661325	0.010125728	0.017162362	0.000798682	0.025123696	0.03871368	0.033954741	0.033871957	0.004772296	1.45E-05	0.00037433	0.026783483	0.001808542	0.075219435	0.000542142	0.004368803	0.000350454	0.000273851	0.002265855	0.304363173	0.043252384	0.002088961	4.88E-06	0	0.000149332	0	0.001808608	0	0.007650958	0.291811072	0.0704203	0.000216286	0	0.001246687	0	0.000441764	8.33E-05	9.30E-05	0.017659143	0.001218741	0.000694682	0	0.007571039	0.00640954	1.76E-05	0.021561588	0.000384227	0.000176312	0	0.007253823	0.015564	0	0.000324874	2.90E-08	0	6.52E-05	0.02551374	0	0.002269915	4.15E-05	2.71E-05	0	0.096918248	0.014735571	0.022711836	0.000223187	0.00111844	0.000571976	0.000417785	0.147097765	0.002565107	0	0.006427101	0.001416446	0	0	0.052441735	0.121621686	0.026990972	6.10E-05	0.001920235	0	0	0	0	0
116	44	0.018637465	0.00634284	0.022960247	0.014019074	0.020003096	0.05423991	0.028856939	0.003094821	0.008691596	0.015793591	0.081081709	0.237919877	0.030092359	0.014452202	0.05990301	0.001442518	0.152727959	0.01292213	0.003381953	0.125107542	0.312636152	0.004938534	0.014023589	0.081965223	0.026827734	0.023203682	0.039219273	0	0.050885414	0.032377546	0.010013364	0.027469445	0.073394986	0.008573216	0.012577577	0.000864949	0.013825401	0.044951174	0.028028963	0.029043849	0.004711608	0	0.000267699	0.014439252	0.001767156	0.047935805	0.000532421	0.002151604	0.000290118	0.000177026	0.000999544	0.272308281	0.003113009	0.000469152	1.75E-05	0	0.000192425	0	0.00012097	0	0.009649347	0.265644916	0.030804701	0.000173633	0	0.001166341	0	0.000321461	9.82E-05	7.02E-05	0.001381678	0.001231166	0.000780444	0	0.007334096	0.006757236	0	0	0.000194123	0.000152711	1.50E-06	0.00848355	0.003850148	1.51E-05	0.000322824	0	0.00011844	0.000156332	0.032704781	0	0.002772257	3.60E-05	3.02E-05	0	0.041304522	0.016842961	0.025257436	0.000263071	0.000972489	0.000435139	0.000406377	0.342934882	0.00292355	7.73E-07	0.006783319	0.001741069	0	4.23E-05	0.029157205	0.108431696	0.025585427	5.10E-05	0.001157098	0	0.000295282	0	5.35E-05	0
121	4	0.027570394	0.015282663	0.037309328	0.034168646	0.008428341	0.058018086	0.02070096	0.018191622	0.015847129	0.021845447	0.115241378	0.127641592	0.041672275	0.018657133	0.011078472	0.048340305	0.209825748	0.021697087	0.008215708	0.103291139	0.285456504	0.012363906	0.087467727	0.074861217	0.17578313	0.082433595	0.076419424	4.99E-05	0.080707249	0.130078174	0.022601026	0.047568038	0.07583983	0.04257867	0.015994685	0.000917254	0	0.001085432	0.048130609	0.016631798	0.007381966	0	0.000221513	0.024871066	0.002300817	0	0.001949011	0.010768805	0.000203227	7.20E-05	0.005854569	0.624736473	0.012880705	0.02415391	4.83E-05	0.05529958	0.008415875	0.012617393	8.20E-06	0	2.12E-05	0	0.021906898	0.000213019	0.003903522	0	0.000552674	0	0.000205124	0	1.28E-05	0.009040577	0.011818343	0	0.000866403	0.001357405	0.015723207	0	4.21E-05	0	0	0.020678357	0.0291505	0	5.53E-05	0.000622346	0.000387804	0.005793547	0.004357891	0	0.015817494	0.001852628	5.43E-05	0.010234329	0.082015121	0.051032858	0	6.74E-05	0.001189202	0.001141538	0.000194547	0.214217193	0.002503899	0	0	0.00342077	0	3.74E-05	0.048100996	0.066809942	0	0.008066864	0.086893465	0.00158398	0	0	0	0
121	5	0.026763641	0.017219325	0.04354823	0.041043847	0.008789922	0.054319346	0.022278505	0.018645888	0.016212118	0.02281406	0.112777169	0.136367263	0.0413645	0.018954392	0.012183596	0.055400149	0.1949381	0.021174773	0.008969868	0.109312278	0.282094541	0.014030234	0.079518431	0.076987793	0.156683012	0.076209446	0.077034486	0	0.078856733	0.090716072	0.02221981	0.04869581	0.083007433	0.0401234	0.014219015	0.00084593	0.008365783	0.00092968	0.054382029	0.017456066	0.007014319	1.38E-05	0.000220128	0.028033119	0.002339022	0.007044032	0.001913798	0.017476399	0.000204525	6.64E-05	0.005216095	0.31395502	0.015776656	0.024331639	4.61E-05	0.069364746	0.029811416	0.009363817	1.46E-05	0	3.23E-05	0	0.018140041	0.000234192	0.003324975	0	0.000644248	1.85E-06	0.00022245	0	1.35E-05	0.010196928	0.012167202	0	0.000875706	0.001392106	0.017370048	0	3.68E-05	0	0	0.018782616	0.021974183	0	4.49E-05	0.000674271	0.00077413	0.007088024	0.004769549	0	0.014118278	0.002821905	6.89E-05	0.010801788	0.071492698	0.042594731	0	6.26E-05	0.000910952	0.001246567	0.000184844	0.219589564	0.000890553	0	0	0.003940712	0	3.49E-05	0.027610359	0.05111727	0	0.008107527	0.108796417	0.001531827	0	0	0	0
121	6	0.025644868	0.018684608	0.048398054	0.046565568	0.009037778	0.050009242	0.023223237	0.018663828	0.016260485	0.023413757	0.108563296	0.141720219	0.040328752	0.018903231	0.01287162	0.060821899	0.177999128	0.020332055	0.00947216	0.11268397	0.27430885	0.015263112	0.071245946	0.077532569	0.139044031	0.069602914	0.075969988	0	0.075980177	0.050902137	0.021546956	0.048615088	0.088061329	0.037226053	0.01236905	0.000763282	0.017727883	0.000780872	0.057629135	0.017941522	0.00654255	4.13E-05	0.000216133	0.030410346	0.002322514	0.015136848	0.001854885	0.022896322	0.000202292	6.07E-05	0.004558183	0.107276058	0.01791862	0.022812552	4.29E-05	0.07120402	0.055083385	0.006316992	2.01E-05	0	4.23E-05	0	0.014504812	0.000245594	0.002705549	0	0.000685287	3.72E-06	0.000233182	0	1.40E-05	0.010796726	0.01209607	0	0.000865407	0.001383389	0.018271605	3.34E-05	3.72E-05	0	0	0.016487816	0.016825324	0	3.70E-05	0.000686932	0.001140884	0.008025192	0.00481912	0	0.011934993	0.003615795	7.94E-05	0.011006176	0.077958738	0.041489215	2.89E-05	5.68E-05	0.000637475	0.001302688	0.000170876	0.237719804	0.000945764	0.000116881	0	0.004357582	0	3.17E-05	0.014387927	0.039569625	0	0.007889985	0.13064155	0.001438551	0	4.40E-05	1.46E-05	0
121	7	0.024699433	0.019955391	0.052541702	0.051359213	0.009318174	0.046116247	0.02391436	0.018575306	0.016276444	0.024031213	0.104654651	0.14601169	0.03931239	0.018839014	0.013351946	0.065480183	0.162723672	0.019556633	0.009872944	0.115275334	0.267191421	0.016294223	0.064176319	0.077845237	0.126073003	0.064047293	0.074610741	0	0.073509338	0.015318298	0.02098155	0.048203123	0.092370828	0.034639438	0.010851268	0.000694061	0.025825824	0.000664587	0.059674058	0.018599985	0.006171804	6.59E-05	0.00021589	0.032842866	0.002321143	0.024162219	0.001827599	0.027610571	0.000202518	5.68E-05	0.004029243	0	0.019804731	0.020450537	3.96E-05	0.064863616	0.072241735	0.003754111	2.46E-05	0	5.12E-05	0	0.01140321	0.000250694	0.002129565	0	0.000687939	5.43E-06	0.000240355	0	1.44E-05	0.010999886	0.011813995	0	0.000849936	0.001355361	0.018682879	0.000103777	4.34E-05	0	0	0.014217388	0.013863103	0	3.25E-05	0.00067289	0.001479133	0.008681272	0.00461836	0	0.009776429	0.004243565	8.65E-05	0.011017039	0.093618816	0.045964559	7.60E-05	5.14E-05	0.000396278	0.001328242	0.00015635	0.262316983	0.002176469	0.000307117	0	0.004711447	0	2.85E-05	0.008351139	0.032344656	0	0.007560919	0.145753203	0.001334156	0	0.000115584	3.83E-05	0
121	8	0.02324158	0.020440499	0.054412536	0.05387258	0.009353859	0.04142253	0.023672347	0.017864866	0.015800569	0.023963987	0.098183128	0.145048744	0.037232654	0.018232284	0.013250833	0.067423833	0.144846528	0.018314289	0.00988802	0.113796176	0.253344572	0.016650006	0.056616126	0.075731245	0.114478268	0.057812127	0.070910427	0	0.069408372	0	0.019937035	0.046143883	0.093235533	0.031437515	0.009578429	0.000634061	0.03289787	0.000573814	0.060582978	0.019388593	0.005871273	8.84E-05	0.000218596	0.035307653	0.002328539	0.034157496	0.001824441	0.031726572	0.000204539	5.42E-05	0.003597174	0	0.02145699	0.017989602	3.67E-05	0.054634486	0.07167561	0.00172965	2.83E-05	0	5.96E-05	0	0.008964449	0.000253569	0.001636139	0	0.000667452	7.01E-06	0.00024748	0	1.50E-05	0.011004251	0.011515882	0	0.000841964	0.001330246	0.018908636	0.000176191	5.49E-05	0	0	0.012223137	0.012816125	0	3.14E-05	0.00064555	0.001802689	0.009191423	0.004284427	0	0.007986433	0.004766265	9.16E-05	0.011008195	0.110927475	0.053989849	0.000123788	4.72E-05	0.000195212	0.001344419	0.000143851	0.287961933	0.004060212	0.000500428	0	0.005064801	0	2.57E-05	0.008285876	0.028687527	0	0.007245858	0.149264173	0.001241006	0	0.000188336	6.24E-05	0
121	9	0.021772849	0.020500151	0.054950904	0.054994523	0.009307493	0.036955192	0.022973364	0.016918126	0.015156561	0.023650629	0.091342918	0.14165512	0.034908132	0.017459222	0.012842966	0.067826073	0.12803482	0.017016567	0.009708074	0.11050487	0.238254578	0.01663647	0.049974629	0.072743042	0.106828652	0.052250664	0.066448	0	0.065176942	0	0.018834534	0.043465432	0.092373287	0.028375105	0.008582181	0.00058649	0.03946494	0.000509341	0.06100004	0.020479445	0.005677654	0.000110187	0.000225965	0.038159544	0.002363811	0.045576006	0.001858941	0.035650987	0.000209988	5.33E-05	0.003274773	0	0.023111341	0.015948688	3.47E-05	0.04389803	0.049776216	0.00016829	3.19E-05	0	6.84E-05	0	0.007141667	0.000257664	0.001229205	0	0.000635853	8.59E-06	0.000257681	0	1.58E-05	0.010973855	0.011341787	0	0.000850873	0.001324382	0.019207261	0.000253265	7.20E-05	0	0	0.010597006	0.013310373	0	3.39E-05	0.000614707	0.002138719	0.009692413	0.003900938	0	0.006761796	0.005261277	9.62E-05	0.011117313	0.122131774	0.063935014	0.00017425	4.45E-05	2.93E-05	0.001369082	0.000134738	0.311568865	0.006193945	0.000704427	0	0.005484411	0	2.37E-05	0.012930675	0.027563572	0	0.0070281	0.139749586	0.001171835	0	0.000265112	8.79E-05	0
121	10	0.020847991	0.020697734	0.055689104	0.056258779	0.009418555	0.03364968	0.02245714	0.016197388	0.014749682	0.023711859	0.086523477	0.139704626	0.033264425	0.016984923	0.012497186	0.068561033	0.115505474	0.016108232	0.009602442	0.108419356	0.228164615	0.016721035	0.045435689	0.070838311	0.105551113	0.048618122	0.063028516	0	0.062495232	0	0.018159026	0.041372837	0.092309105	0.026169604	0.007732417	0.000543419	0.045353694	0.000462826	0.060385171	0.021684669	0.0055226	0.000130766	0.000235753	0.041083855	0.00240295	0.058228557	0.001911664	0.039151329	0.000216754	5.35E-05	0.003014106	0.080232844	0.024584601	0.014611689	3.36E-05	0.035004971	0.021700812	0	3.56E-05	0	7.81E-05	0	0.005782169	0.00026404	0.000889161	0	0.000596704	1.03E-05	0.000272059	0	1.71E-05	0.010957652	0.011317	0	0.000878768	0.001341542	0.019658212	0.000338399	9.51E-05	0	0	0.00928046	0.014964281	0	3.97E-05	0.000582434	0.002506867	0.010241977	0.003492562	0	0.006206967	0.005770641	0.000100841	0.011380533	0.113121852	0.074136924	0.000229651	4.34E-05	0	0.001407675	0.000128844	0.332885395	0.008232967	0.000928391	0	0.006002056	0	2.22E-05	0.021395667	0.027813785	0	0.006916686	0.125711659	0.001126147	0	0.000349401	0.000115804	0
121	11	0.020334926	0.020992606	0.056546766	0.05760873	0.009655332	0.031198543	0.02205227	0.015627099	0.01451526	0.024067951	0.083182673	0.138750827	0.032114119	0.016733221	0.012180912	0.069506377	0.106123942	0.015487556	0.009545159	0.107162498	0.221781769	0.016876472	0.042509964	0.069720028	0.109902028	0.046467805	0.060319621	0	0.060989098	0	0.017806291	0.039676812	0.092805071	0.02459911	0.007024088	0.000504862	0.050695257	0.000433786	0.058865836	0.02303724	0.005409123	0.000150561	0.000248288	0.044156156	0.002448919	0.072272591	0.001984796	0.042316813	0.000225108	5.47E-05	0.002814018	0.20592466	0.025923275	0.014196613	3.32E-05	0.029684831	0.003100384	0	3.95E-05	0.000211093	8.91E-05	0	0.004753276	0.000273009	0.000596734	0	0.000550227	1.21E-05	0.000291182	0	1.87E-05	0.010963549	0.011437379	0	0.000926424	0.001382688	0.020283408	0.000435145	0.000124952	0	0	0.008198595	0.017510554	0	4.92E-05	0.000548164	0.002923154	0.0108674	0.003064894	0	0.006423649	0.006319576	0.000105777	0.01180709	0.075683355	0.082666639	0.00029232	4.37E-05	0	0.001461868	0.000125769	0.351928615	0.0098956	0.001181737	0.000775269	0.00663998	0	2.14E-05	0.033087835	0.028498847	0	0.006903361	0.115693253	0.001101009	0	0.000444748	0.000147406	0
121	12	0.020146116	0.021351588	0.057450427	0.058986002	0.009995519	0.029401737	0.021704413	0.015153434	0.014408148	0.024663476	0.080956863	0.138461805	0.03133017	0.016652173	0.011869004	0.070555574	0.099154671	0.015087006	0.009516232	0.106456988	0.218237873	0.017081408	0.040888874	0.069180843	0.119569339	0.045513983	0.058089973	0	0.060411801	0	0.017706632	0.038246486	0.09367733	0.023518791	0.00623112	0.000454614	0.053713022	0.000407551	0.054600147	0.02373322	0.005157132	0.000164157	0.000254936	0.045834217	0.002418853	0.084924984	0.002009706	0.043683409	0.000227293	5.51E-05	0.00258217	0.351701469	0.02624051	0.01440729	3.27E-05	0.027024111	0	0	4.28E-05	0.000776156	9.98E-05	0	0.003894981	0.000278488	0.000329657	0	0.000484457	1.38E-05	0.000308709	0	2.03E-05	0.010745238	0.011439907	0	0.000973323	0.00141736	0.020629019	0.000535375	0.000159332	0	0	0.007130051	0.02045908	0	6.12E-05	0.000499255	0.003328657	0.011332467	0.002562233	0	0.007262154	0.006775098	0.000108712	0.01213249	0.038490413	0.084890616	0.000356755	4.44E-05	0	0.001499044	0.000122467	0.361343497	0.010945132	0.001442223	0.002414887	0.007258798	0	2.05E-05	0.04633326	0.028787253	0	0.006826542	0.107964384	0.001069986	0	0.000542782	0.000179898	0
121	13	0.020176026	0.021697972	0.058202325	0.060197863	0.010398995	0.028062855	0.021323149	0.014703779	0.01436337	0.025400898	0.079415964	0.13827094	0.030754732	0.016667817	0.011516277	0.071453349	0.093898475	0.014827232	0.009478545	0.105853515	0.216444931	0.017280355	0.040283049	0.068916331	0.134207094	0.045465996	0.056048007	0	0.060459782	0.020702788	0.017771705	0.036907418	0.094565682	0.022780301	0.005511213	0.000404146	0.05522027	0.000392011	0.048999294	0.024145051	0.004874849	0.000173651	0.000259701	0.04682726	0.002358527	0.096730427	0.002019761	0.043977209	0.000227181	5.55E-05	0.002377181	0.500032238	0.026002996	0.015102558	3.20E-05	0.026170235	0	0	4.52E-05	0.001442835	0.000108888	0	0.003186002	0.00027825	9.21E-05	0	0.00039983	1.54E-05	0.000321725	0	2.17E-05	0.01023712	0.011237743	0	0.001010499	0.001434472	0.02053105	0.000631584	0.000195809	0	0	0.006048195	0.023459095	0	7.50E-05	0.000434425	0.003684652	0.0115386	0.002008074	0	0.008593215	0.007072737	0.000108767	0.012254463	0.036087786	0.078129262	0.000418043	4.51E-05	0	0.001506775	0.00011806	0.358898611	0.011310043	0.001689987	0.004074216	0.007784047	0	1.96E-05	0.059054662	0.028456706	0	0.00663598	0.101053161	0.001025653	0	0.000636028	0.000210803	0
121	14	0.020342789	0.021965337	0.05863057	0.061070676	0.010829319	0.027047831	0.020839504	0.014225333	0.014330194	0.026195366	0.078244047	0.137724716	0.030271554	0.016722565	0.011090714	0.071977981	0.089885055	0.014650246	0.009402533	0.104998143	0.215580875	0.017427493	0.040484659	0.068690309	0.153524266	0.046104901	0.053987054	0	0.060899934	0.075361248	0.017932245	0.035539731	0.095168044	0.022278828	0.004932011	0.000359058	0.055933242	0.000390416	0.0429321	0.024547362	0.004623969	0.000181077	0.000265437	0.04768146	0.002297822	0.108477558	0.002037616	0.043774061	0.00022742	5.65E-05	0.002226227	0.639818008	0.025553322	0.016220792	3.10E-05	0.026362852	0.000218848	0	4.65E-05	0.002177456	0.000116218	0	0.002636918	0.000272742	0	0	0.000303196	1.66E-05	0.000329988	0	2.29E-05	0.009488045	0.010854527	0	0.001037175	0.001435614	0.020025898	0.000719667	0.000232683	0	0	0.005000752	0.026282036	0	8.99E-05	0.000358436	0.003978347	0.011494765	0.001459036	0	0.01029764	0.007210175	0.000106141	0.012182552	0.064081998	0.065717243	0.000473602	4.59E-05	0	0.001486818	0.000112811	0.346167736	0.011049135	0.001914593	0.005618379	0.008200372	0	1.86E-05	0.069363462	0.027567165	0	0.006347731	0.094387963	0.000970887	0	0.000720559	0.00023882	0
