subjectid$id	week sample obtained$clinical	g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase$gene	g__3-hydroxybutyryl-coa dehydrogenase$gene	g__3-methyl-2-oxobutanoate hydroxymethyltransferase$gene	g__5-formyltetrahydrofolate cyclo-ligase$gene	g__acetyl-coa c-acetyltransferase$gene	g__aldose 1-epimerase$gene	g__aspartate ammonia-lyase$gene	g__beta-lactamase$gene	g__dephospho-coa kinase$gene	g__dihydrolipoyl dehydrogenase$gene	g__dna helicase$gene	g__dna-directed rna polymerase$gene	g__endopeptidase clp$gene	g__fructose-bisphosphate aldolase$gene	g__glucose-1-phosphate adenylyltransferase$gene	g__glutamate decarboxylase$gene	g__glutamate dehydrogenase$gene	g__histidine kinase$gene	g__l-serine ammonia-lyase$gene	g__methionyl aminopeptidase$gene	g__peptidylprolyl isomerase$gene	g__peroxiredoxin$gene	g__phosphatidate cytidylyltransferase$gene	g__phosphoglycerate kinase$gene	g__phosphopyruvate hydratase$gene	g__pyruvate carboxylase$gene	g__ribulose-phosphate 3-epimerase$gene	g__rna helicase$gene	g__shikimate kinase$gene	g__superoxide dismutase$gene	g__thymidylate synthase$gene	g__transaldolase$gene	g__triose-phosphate isomerase$gene	g__uridine kinase$gene	s__subdoligranulum_unclassified$taxa	s__bacteroides_eggerthii$taxa	s__odoribacter_splanchnicus$taxa	s__bacteroides_fragilis$taxa	s__ruminococcus_bromii$taxa	s__eubacterium_eligens$taxa	s__eubacterium_siraeum$taxa	s__roseburia_inulinivorans$taxa	s__bacteroides_massiliensis$taxa	s__parabacteroides_distasonis$taxa	s__peptostreptococcaceae_noname_unclassified$taxa	s__akkermansia_muciniphila$taxa	s__lachnospiraceae_bacterium_5_1_63faa$taxa	s__clostridium_hathewayi$taxa	s__lachnospiraceae_bacterium_1_1_57faa$taxa	s__streptococcus_thermophilus$taxa	s__anaerostipes_hadrus$taxa	s__roseburia_intestinalis$taxa	s__ruminococcus_torques$taxa	s__alistipes_shahii$taxa	s__bacteroides_cellulosilyticus$taxa	s__ruminococcus_gnavus$taxa	s__clostridium_symbiosum$taxa	s__ruminococcus_lactaris$taxa	s__bacteroides_dorei$taxa	s__eubacterium_hallii$taxa	s__veillonella_dispar$taxa	s__bacteroides_finegoldii$taxa	s__bacteroides_thetaiotaomicron$taxa	s__parabacteroides_merdae$taxa	s__coprococcus_catus$taxa	s__clostridiales_bacterium_1_7_47faa$taxa	s__anaerotruncus_colihominis$taxa	s__bacteroides_vulgatus$taxa	s__ruminococcus_obeum$taxa	s__bifidobacterium_longum$taxa	s__dorea_formicigenerans$taxa	s__clostridium_bolteae$taxa	s__streptococcus_parasanguinis$taxa	s__c2likevirus_unclassified$taxa	s__bacteroides_xylanisolvens$taxa	s__faecalibacterium_prausnitzii$taxa	s__bacteroides_uniformis$taxa	s__bacteroides_faecis$taxa	s__clostridium_citroniae$taxa	s__veillonella_unclassified$taxa	s__escherichia_coli$taxa	s__clostridium_clostridioforme$taxa	s__bacteroides_stercoris$taxa	s__parabacteroides_unclassified$taxa	s__alistipes_onderdonkii$taxa	s__eubacterium_rectale$taxa	s__oscillibacter_unclassified$taxa	s__eubacterium_ventriosum$taxa	s__prevotella_copri$taxa	s__bacteroides_caccae$taxa	s__bacteroides_ovatus$taxa	s__sutterella_wadsworthensis$taxa	s__haemophilus_parainfluenzae$taxa	s__alistipes_putredinis$taxa	s__clostridium_asparagiforme$taxa	s__barnesiella_intestinihominis$taxa	s__alistipes_finegoldii$taxa	s__dialister_invisus$taxa	s__klebsiella_pneumoniae$taxa
116	16	0.022065175	0.034488252	0.043817386	0.014717937	0.085638413	0.040729995	0.002861608	0.006836535	0.013452593	0.017472779	0.062117951	0.175996853	0.028538144	0.026707894	0.126587559	0.005813303	0.13725484	0.018873873	0.007757573	0.13910909	0.353780307	0.020000517	0.028614317	0.107661192	0.224601747	0.012941809	0.070099502	0.011097696	0.08103765	0.463842838	0.007923846	0.044680445	0.089449949	0.010381481	0.012440735	7.76E-06	0	0	0	0.008193652	0	0	0	0.005026362	0.000267853	0	0.001970555	3.22E-05	0.000796806	0	0.000362954	0.021193831	0.001141648	0.001093735	0	0.006269857	0.003169463	4.17E-05	0.088612746	0.001947096	0.000195558	3.56E-06	0.000116042	0.015489793	9.64E-05	0.000238771	0	0.20768326	0.000274542	0.010088035	0.000723389	0	5.73E-05	6.84E-05	0.000302545	0.014874412	0.096551991	0.034652866	0	0.001339558	0.001042372	0.000329635	0.300796956	0.000189793	1.62E-06	0.011413903	0.001737389	0	7.50E-05	0.001896033	0.014884585	0.079190953	8.87E-05	0	0	0.006014419	2.63E-05	5.15E-05	0
116	17	0.022396686	0.036796152	0.040878973	0.014873955	0.092739893	0.041875234	0.002699741	0.006881488	0.014768654	0.018324344	0.061501402	0.170609782	0.028907393	0.026745595	0.125054178	0.005564397	0.143327092	0.02043453	0.007793116	0.138645701	0.350294387	0.020964088	0.032285683	0.106428269	0.205201435	0.014458882	0.067595565	0.00973481	0.075378016	0.424348279	0.007937726	0.041572085	0.089246641	0.011428881	0.013748239	0	0	0	0	0.011879229	0	0	0	0.000917653	0.00032708	0	0.00219499	3.40E-05	0.000953823	1.06E-06	0.000385027	0.048251271	0.001305238	0.001098963	0	0.0076691	0.00396463	7.64E-05	0.14117882	0.002087986	0.000241333	0	0.000425252	0.018530745	7.22E-05	0.000293036	3.66E-08	0.160578014	0.000173912	0.014531333	0.000725724	0	6.77E-05	6.83E-05	0.000300559	0	0.092952403	0.047718632	2.13E-06	0.00162369	0.001228832	0.000406051	0.288964126	0.000355881	0	0.005451486	0.001651202	0	0	0.002243788	0.006154232	0.066495328	0.000105404	0	0	0.004259303	2.64E-05	0	0
116	18	0.022662165	0.038575305	0.037968376	0.015007005	0.09835135	0.04306465	0.002863396	0.006885752	0.015923596	0.019082266	0.06119347	0.166483956	0.029256243	0.026641571	0.122909201	0.005289041	0.149182234	0.021797601	0.007782201	0.138052213	0.346563699	0.021651756	0.035495256	0.105002123	0.185336213	0.015989356	0.065004731	0.008346373	0.06990889	0.381801825	0.007973847	0.038603457	0.088870185	0.012378092	0.015269612	0	0	0	0	0.01628527	0	0	0	0	0.000399895	0	0.002472799	3.60E-05	0.001138333	6.01E-06	0.000412353	0.096182457	0.001515248	0.00112215	0	0.009376479	0.004971155	0.000117077	0.203778806	0.002261703	0.000296051	0	0.000899528	0.022607262	4.73E-05	0.000359778	8.17E-08	0.095012983	7.01E-05	0.018825275	0.00073227	0	8.02E-05	6.87E-05	0.00029877	0	0.08359658	0.060844865	1.52E-05	0.001963775	0.001448982	0.000499344	0.25303426	0.000588193	0	0.001083361	0.001585632	0	0	0.002264124	0	0.04491348	0.000125307	0	0	0.002482818	2.66E-05	0	0
116	19	0.022845992	0.039708012	0.035143564	0.015112292	0.102176399	0.04429058	0.003397964	0.006840122	0.016865712	0.019717699	0.061238652	0.163882988	0.029579241	0.026374929	0.120090791	0.004987543	0.154620552	0.022902359	0.0077147	0.137331761	0.342676192	0.022014366	0.038095167	0.103387378	0.165270445	0.01749453	0.062344204	0.006955998	0.064751994	0.337233944	0.008035981	0.03582735	0.088307729	0.013189069	0.016047048	0	0	0	0	0.020133744	0	0	0	0	0.000461112	0	0.002655292	3.60E-05	0.001278327	1.29E-05	0.000419966	0.162616002	0.001682681	0.001101306	0	0.010824576	0.005904443	0.000155153	0.257617909	0.002329084	0.000341216	0	0.001527157	0.025798019	1.99E-05	0.00041747	1.27E-07	0.026394423	0	0.020624623	0.000698739	0	8.97E-05	6.59E-05	0.00027926	0.040114764	0.065060164	0.066997139	3.36E-05	0.002237693	0.001611883	0.00057932	0.189769676	0.000863672	0	0	0.001461127	0	0	0.001562888	0	0.017788235	0.000140613	0	0	0.000634158	2.54E-05	0	0
116	20	0.022928759	0.04006927	0.032459028	0.015182553	0.103899702	0.045537516	0.004347944	0.006734294	0.01753981	0.020198166	0.06167164	0.16304657	0.02986604	0.025920743	0.116519906	0.00465963	0.159412964	0.023683509	0.00757926	0.136466312	0.338668891	0.021999005	0.039929251	0.101573488	0.145256659	0.018931655	0.059623026	0.00558724	0.060022527	0.29166269	0.008126596	0.033292663	0.08753285	0.013818957	0.006294688	0	0	0	0	0.008913174	0	0	0.568104459	0	0.000198061	0	0.001073811	1.34E-05	0.000534062	8.49E-06	0.000160591	0.094762849	0.000706161	0.000412439	0	0.004670477	0.002630815	7.27E-05	0.113961842	0.000899391	0.000146267	0	0.000897886	0.010743	0	0.000181239	6.54E-08	0	0	0.007296475	0.000248265	0	3.75E-05	2.38E-05	9.65E-05	0.060604115	0.016660326	0.024398406	2.23E-05	0.000950353	0.000668549	0.000251045	0.049130099	0.00045827	0	0	0.000517158	0	0	0	0.003353739	0	5.89E-05	0	0	0	9.04E-06	0	0
116	21	0.022900733	0.039551212	0.029984872	0.015216913	0.103250275	0.04680828	0.005758655	0.006560902	0.017897728	0.020499458	0.062552468	0.164282529	0.030118745	0.025265485	0.112169803	0.004307252	0.163393947	0.024085341	0.007367846	0.135496281	0.334725353	0.021562378	0.040857178	0.099594342	0.125623389	0.020264822	0.056877322	0.004267045	0.055864192	0.246270907	0.008251509	0.031063858	0.086556855	0.014230312	0.005663119	0	0	0	0	0.008688678	0	0.00011001	0.543630624	0	0.000195104	0	0.001007439	1.13E-05	0.000511251	1.18E-05	0.000141871	0.107239838	0.000689947	0.000365318	0	0.00464617	0.002714466	7.51E-05	0.113167529	0.000800338	0.000143804	0	0.001166919	0.011444333	0	0.000181636	7.19E-08	0	0	0.005632278	0.000201223	0.000104942	3.61E-05	2.01E-05	7.55E-05	0.098901827	0.008012241	0.018541582	3.11E-05	0.000927287	0.000636632	0.000250718	0.032483485	0.00054984	0	0	0.000441596	0.000700601	0	0	0.011993154	0	5.67E-05	0	0	0	7.32E-06	0	0
116	22	0.022743504	0.038032016	0.027778849	0.015208687	0.099921267	0.048087827	0.007672656	0.006310101	0.017884923	0.02058978	0.063916343	0.16783194	0.030327943	0.024386074	0.106970873	0.003930672	0.166336399	0.024043486	0.007069639	0.134409796	0.330899371	0.020653513	0.040724342	0.097445322	0.106646462	0.02145059	0.054120685	0.003020421	0.052397395	0.202143402	0.008413321	0.029192344	0.085357807	0.014380568	0.011383338	0	0	0	0	0.01804974	0	0.001037043	0	0.000161828	0.000430671	0	0.002144698	2.12E-05	0.001095641	3.51E-05	0.000282742	0.194818745	0.001535621	0.000754144	0	0.010435453	0.00635683	0.000168409	0.262080551	0.001599672	0.000317282	0	0.003340578	0.035348992	0	0.000411615	1.69E-07	0	0	0.013082874	0.000360564	0.000516065	7.83E-05	3.92E-05	0.000129043	0.203671396	0.006494028	0.033366991	9.31E-05	0.002033341	0.001359843	0.000565182	0.083054285	0.00147362	0	0.000130726	0.00091118	0.004594779	0	0	0.059700179	0	0.000122646	0	0	0	1.30E-05	0	0
116	23	0.022439974	0.035394837	0.025901259	0.015151896	0.093618632	0.049361868	0.010129995	0.005972677	0.017448324	0.020438512	0.065798694	0.173934379	0.030485345	0.023261662	0.100864236	0.003530697	0.168019012	0.023495473	0.006674541	0.133201604	0.327261358	0.019224108	0.039380015	0.095128025	0.088621712	0.022445534	0.051371305	0.001873489	0.049746286	0.160414111	0.008614745	0.027731524	0.083918741	0.014228101	0.01092319	0	0	1.83E-05	0	0.017002713	0	0.002299217	0	0.005025439	0.000457407	0	0.002228718	1.86E-05	0.001127965	4.96E-05	0.000272764	0.090414792	0.001676137	0.00078691	0	0.011395903	0.007284572	0.000175522	0.298179902	0.001536514	0.000337813	0	0.004584839	0.055611404	0	0.000454393	1.83E-07	0.002021038	0	0.019616149	0.000302075	0.000929587	8.21E-05	3.81E-05	0.000101179	0.092535989	0.00283434	0.034601176	0.000131936	0.002154316	0.001398399	0.000619378	0.131515825	0.001911475	0	0.002125316	0.000997633	0.005395568	0	0	0.150503997	0	0.000128139	0.001220177	0	0	1.07E-05	0	0
116	24	0.021972489	0.031527023	0.024411153	0.015039883	0.084059058	0.050612156	0.01316608	0.005539648	0.016535736	0.020014832	0.068227513	0.182804479	0.03058091	0.021871834	0.093793308	0.003108335	0.168213576	0.022379745	0.006172726	0.131859941	0.323864535	0.017227834	0.036676677	0.092640888	0.071850703	0.023204751	0.048646455	0.000852824	0.048031122	0.122234455	0.008857667	0.026732731	0.082219752	0.013731667	0.003954422	0	0	2.35E-05	0	0.005771697	0	0.001632766	0.551532163	0.001181146	0.000186377	0	0.000904568	5.91E-06	0.000444214	2.69E-05	0.000101493	0	0.000718726	0.00033468	0	0.004846094	0.003276776	6.70E-05	0.118028723	0.00056222	0.000138667	0	0.002434529	0.027994422	0	0.000195817	7.22E-08	0.001092949	0	0.010541751	9.13E-05	0.000585177	3.33E-05	1.51E-05	2.75E-05	0.001309704	0.001863985	0.01480032	7.17E-05	0.000881064	0.00055163	0.000264322	0.056724179	0.000965874	0	0.001812281	0.000467149	0.001641786	0	0.005164973	0.156431288	0.004561908	5.16E-05	0.001011692	0	0	3.11E-06	0	0
116	25	0.021318132	0.026318122	0.023359666	0.014861796	0.070964041	0.051803354	0.016805087	0.005001408	0.015093736	0.019283829	0.071203468	0.194573175	0.030595372	0.020192685	0.085686921	0.002664291	0.166648116	0.02063249	0.005553706	0.130334695	0.320664808	0.014618814	0.032466681	0.089957784	0.056626583	0.023676552	0.045951621	0	0.047354045	0.088746011	0.009140688	0.026237597	0.080219125	0.012848376	0.002814066	0	0	3.82E-05	0	0.003673151	0	0.002210492	0.500525873	0	0.000154698	0	0.000766285	3.35E-06	0.000354344	3.03E-05	7.73E-05	0	0.000648223	0.000312027	0	0.004292932	0.003101976	4.81E-05	0.076652603	0.000411439	0.000116902	0	0.002692332	0.02265498	0	0.000176372	5.41E-08	0.000436103	0	0.010182473	4.80E-05	0.00072856	2.78E-05	1.31E-05	1.14E-05	0.017442008	0.003605113	0.012633005	8.08E-05	0.000741025	0.000442586	0.000235019	0.027705	0.001021798	0	0.002406174	0.000495493	0.000507839	0	0.018187693	0.258721549	0.009083912	4.26E-05	0.001184526	0	0	1.44E-06	0	0
116	26	0.02045189	0.019675489	0.022790658	0.014604087	0.054100033	0.052884888	0.021052973	0.004349331	0.013073307	0.018210265	0.074697509	0.209268975	0.030502514	0.018201843	0.076481028	0.002199854	0.163028667	0.018194561	0.004808125	0.128548465	0.317543756	0.011359187	0.026617796	0.087038236	0.043250629	0.023804821	0.043286973	0	0.04779769	0.061104167	0.009459099	0.026277905	0.077862561	0.011537709	0.00188884	0	0	5.73E-05	0	0.002071993	0	0.003050938	0.494579136	0.008539963	0.000132039	0	0.000692764	1.15E-06	0.000287194	3.64E-05	6.07E-05	0.004786888	0.000630604	0.000327485	0	0.00405555	0.00317373	2.90E-05	0.037239682	0.000295871	0.000102829	0	0.003193993	0.015159109	0	0.000170192	3.52E-08	0	0	0.010833582	1.27E-05	0.00094388	2.43E-05	1.31E-05	0	0.047448443	0.005875431	0.011595968	9.73E-05	0.000651396	0.000363493	0.000222933	0.024424924	0.001164386	0	0.002967746	0.000598182	0	0	0.02836726	0.258935141	0.012602455	3.66E-05	0.00118893	0	0	0	0	0
116	27	0.019360096	0.011549663	0.02274995	0.014259362	0.033345884	0.053820576	0.025902328	0.003579407	0.010442624	0.016771888	0.078686663	0.226904229	0.030286964	0.015892005	0.066174389	0.001718514	0.157147882	0.015028179	0.003931814	0.126470815	0.314485669	0.007432053	0.01904371	0.083879022	0.032049005	0.023544905	0.040672635	0	0.049442924	0.040476528	0.009809686	0.02688619	0.075130322	0.009771929	0.002767597	1.23E-05	0	0.000256204	0	0.002206015	0	0.013046987	0	0.140605702	0.000333114	0	0.001977562	0	0.000667848	0.000139636	0.000141214	0.024958636	0.001967216	0.001148517	0	0.012109276	0.010450748	1.26E-05	0.021633149	0.00054837	0.000275474	0	0.012131627	0.020192397	4.50E-06	0.000522555	3.03E-08	0	0.000137345	0.043780232	0	0.003838996	6.48E-05	4.46E-05	0	0.140852258	0.024751714	0.037246117	0.000374014	0.001748616	0.000871416	0.000668838	0.303648449	0.004262573	0	0.010540976	0.002395851	0	0	0.077793594	0	0.043573848	9.46E-05	0.002862794	0	6.89E-05	0	0	0
116	28	0.018014822	0.001929347	0.023247981	0.013806914	0.008675198	0.054514234	0.031291787	0.002688054	0.007177249	0.014938698	0.083039532	0.247132489	0.029902431	0.013250674	0.054741739	0.001223516	0.148682975	0.011101577	0.002921183	0.123941326	0.311130475	0.002835886	0.009691095	0.080396579	0.023302125	0.022834089	0.038089788	0	0.052287923	0.027903481	0.010176681	0.028052598	0.071933515	0.007526073	0	9.73E-06	0	8.14E-05	0	0	0	0.004042128	0.380228569	0	5.23E-05	0	0.000407605	0	8.68E-05	3.97E-05	2.03E-05	0	0.000453778	0.000309284	0	0.002620459	0.002559035	0	0	2.42E-05	4.97E-05	2.06E-06	0.003414969	0	9.82E-06	0.000117491	0	0.000253682	8.14E-05	0.012882184	0	0.001141659	1.18E-05	1.20E-05	0	0.002540757	0.006327424	0.010195021	0.000106341	0.000318101	0.000124349	0.000145614	0.165719786	0.00115971	1.03E-06	0.002491139	0.000724135	0	4.59E-05	0.004864314	0.380228569	0.008153236	1.61E-05	0.000165695	0	0.000170832	0	4.12E-05	0
116	29	0.016299794	0	0.024125883	0.013148491	0	0.054527541	0.036881243	0.001669616	0.003268013	0.012622136	0.087040106	0.267729999	0.029125373	0.010225051	0.041989683	0.000716868	0.136567019	0.006385749	0.00177097	0.120068105	0.30521799	0	0	0.076056063	0.017170036	0.021490086	0.035311319	0	0.055929766	0.024128734	0.010475568	0.029559499	0.067786188	0.004770926	0	2.30E-05	0	0.000132327	0	0	0	0.006481355	0.484614353	0	2.29E-05	0	0.000422135	0	0	5.92E-05	7.64E-06	0	0.000547195	0.000450476	0	0.002875606	0.003303042	0	0.005282883	0	3.78E-05	7.67E-06	0.005058033	0	2.66E-05	0.000136286	0	0.000281805	0.000179673	0.007338898	0	0.001769124	9.26E-06	1.77E-05	0	0.026144006	0.006371835	0.016079738	0.000158847	0.000248311	3.09E-05	0.000161133	0.18151295	0.001664146	3.82E-06	0.002657664	0.001159689	0.000680393	0.000160466	0.010370386	0.221027668	0.00219932	1.05E-05	0	0	0.000308545	0	0.000123989	0
121	8	0.029401174	0.010548764	0.021946382	0.01751494	0.007719799	0.06599518	0.016386023	0.016658423	0.014785274	0.019681513	0.119566651	0.104816092	0.04174987	0.017745687	0.007972936	0.031037708	0.242225652	0.022653241	0.006244703	0.087160784	0.290381969	0.008138629	0.106231656	0.068738452	0.225774321	0.097352661	0.073056329	0.000392474	0.084642022	0.203046049	0.023422587	0.043405222	0.057973606	0.0479422	0.017878648	5.06E-05	0.005950496	0.002723916	0.019807829	0	0.001158132	0	0	0.030325814	0.000150186	0.004985439	0	0.000233115	0	0.000159816	0	1.12E-05	0.005410397	0.010256202	0	0.000819215	0.001201586	0.010854068	0	7.29E-05	0	4.20E-07	0.023657978	0.040105416	0	8.48E-05	0.000418767	0	0.002466102	0.002492908	0	0.017301215	0	1.60E-05	0.008399314	0.137652311	0.076482767	0	7.59E-05	0.00176338	0.000832301	0.000206022	0.235538712	0.01809192	0	0	0.002265283	0	4.09E-05	0.084095079	0.092587464	2.22E-07	0.007458645	0.070687667	0.001606587	0	0	0	0
121	9	0.02589349	0.012201482	0.028384376	0.024998548	0.007414047	0.056128066	0.017369725	0.016108059	0.014107741	0.019128842	0.107141356	0.108331954	0.038197953	0.016733949	0.009021049	0.037731228	0.204331381	0.020225303	0.006790169	0.088563661	0.26311704	0.009745566	0.087003482	0.066249658	0.178877615	0.080920569	0.068825023	0.000168943	0.075292984	0.149788759	0.020972715	0.042105595	0.062690599	0.040989659	0.022196942	4.90E-05	0.032739012	0.000694805	0.015491116	1.93E-06	0.000324756	1.08E-05	0	0.025148787	0.00018608	0.004340377	0	0.000428848	0	0.000184269	0	1.19E-05	0.007552868	0.011122765	0	0.000838945	0.001285823	0.013643767	0	5.15E-05	0	0	0.021853627	0.036174225	0	6.60E-05	0.000541999	4.73E-05	0.00437978	0.003666458	0	0.016641684	0.000882602	3.83E-05	0.009411042	0.107089137	0.06396788	0	7.05E-05	0.001422838	0.001007373	0.000198363	0.222318585	0.006060025	0	0	0.002886025	0	3.87E-05	0.069581614	0.082241461	0	0.007782586	0.073311133	0.001586886	0	0	0	0
121	10	0.02762755	0.016112523	0.03984663	0.036874054	0.008642921	0.057491522	0.02148898	0.018571688	0.016161253	0.022420232	0.115821783	0.132119833	0.042080025	0.018981836	0.011592861	0.051280982	0.207418713	0.021786695	0.008569635	0.106572476	0.287784258	0.01307336	0.085845506	0.076484087	0.171298781	0.081319825	0.077584134	6.72E-06	0.081051551	0.118967416	0.022741777	0.048550808	0.07914894	0.042274595	0.024438947	4.78E-05	0.061305674	0.014062994	0.011575927	1.04E-05	0	2.48E-05	0	0.020716558	0.000220972	0.003728456	0	0.000587811	5.15E-07	0.000211494	0	1.31E-05	0.009475845	0.011985004	0	0.000872212	0.001374339	0.016339474	0	3.98E-05	0	0	0.020140722	0.026659938	0	5.18E-05	0.000643698	0.000512203	0.006247049	0.004533338	0	0.015357349	0.002179859	5.94E-05	0.010462322	0.076382826	0.047461135	0	6.61E-05	0.001101712	0.001181098	0.000192114	0.214164564	0.001784053	0	0	0.003599133	0	3.67E-05	0.040805432	0.061382858	0	0.00811504	0.093438822	0.00157337	0	0	0	0
121	11	0.026120052	0.018057496	0.04633046	0.044201992	0.008923273	0.051872428	0.02283508	0.018669158	0.016242935	0.023144638	0.110397336	0.139473071	0.04078655	0.018927561	0.012592087	0.058506781	0.185318576	0.020698127	0.009261605	0.111282434	0.277684	0.014740631	0.074771217	0.077319271	0.146309658	0.072406385	0.076480105	0	0.077207321	0.068215244	0.021832278	0.048693164	0.08590734	0.038474603	0.023644999	4.44E-05	0.071671487	0.044197219	0.00762261	1.78E-05	0	3.80E-05	0	0.016072901	0.000241566	0.002979714	0	0.00067274	2.91E-06	0.000229078	0	1.38E-05	0.010591568	0.012167696	0	0.000871554	0.001391242	0.017950878	2.94E-06	3.63E-05	0	0	0.017527929	0.018840578	0	4.02E-05	0.000685504	0.000981573	0.007650752	0.004835871	0	0.012930462	0.003285944	7.52E-05	0.010951098	0.073469708	0.041171379	8.28E-06	5.94E-05	0.000756238	0.00128289	0.00017737	0.228510689	0.000743181	3.35E-05	0	0.004183614	0	3.32E-05	0.019333058	0.044152179	0	0.008009842	0.12142403	0.001483184	0	1.26E-05	4.17E-06	0
121	12	0.024884019	0.019704702	0.051729973	0.050412938	0.009256903	0.046899455	0.023789967	0.018602561	0.016275816	0.023900474	0.10545054	0.145198162	0.039524185	0.01885358	0.013267828	0.064565527	0.16579463	0.019713919	0.009797107	0.114795527	0.268631865	0.016094068	0.065562741	0.077798666	0.128406439	0.065128673	0.074919868	0	0.073995274	0.022318474	0.021091682	0.048315907	0.091527784	0.035157193	0.020975856	4.03E-05	0.066649278	0.069818831	0.004246515	2.37E-05	0	4.94E-05	0	0.012000036	0.000249938	0.002244262	0	0.000689785	5.08E-06	0.000238967	0	1.43E-05	0.01098007	0.011880247	0	0.00085293	0.001361656	0.018621708	8.89E-05	4.16E-05	0	0	0.014676597	0.014313512	0	3.31E-05	0.000677346	0.001410076	0.008560444	0.004675059	0	0.010207671	0.00412298	8.52E-05	0.01102172	0.089962367	0.044666816	6.61E-05	5.25E-05	0.000443583	0.001324331	0.000159296	0.256906951	0.00184796	0.00026703	0	0.00463943	0	2.91E-05	0.009076024	0.033532127	0	0.007632365	0.143399531	0.001355721	0	0.000100497	3.33E-05	0
121	13	0.023197308	0.020439908	0.054422687	0.053898095	0.009350474	0.041294825	0.023652158	0.017837968	0.015781117	0.023950872	0.097983966	0.144942931	0.03716502	0.018208769	0.013239687	0.067428598	0.144367258	0.018276438	0.009882418	0.113696448	0.252897607	0.016648215	0.0564213	0.075641223	0.114202921	0.057646567	0.070784124	0	0.069281092	0	0.019903525	0.046068662	0.093202203	0.031349122	0.017932585	3.67E-05	0.054364186	0.071364967	0.001685989	2.84E-05	0	5.98E-05	0	0.008912511	0.000253646	0.001625098	0	0.000666772	7.05E-06	0.000247685	0	1.50E-05	0.011003445	0.011509728	0	0.000841955	0.001329825	0.01891437	0.000178022	5.53E-05	0	0	0.012178532	0.012811331	0	3.15E-05	0.000644805	0.001810722	0.009203454	0.004275332	0	0.007948845	0.004778539	9.18E-05	0.011009079	0.111320746	0.054218405	0.000124991	4.71E-05	0.000190731	0.001344873	0.000143582	0.288573124	0.004111299	0.000505293	0	0.005074133	0	2.57E-05	0.0083483	0.028633794	0	0.007239111	0.149169152	0.001238985	0	0.000190167	6.30E-05	0
121	14	0.021487211	0.020539962	0.055126552	0.055310928	0.009322679	0.036001514	0.022825261	0.016713117	0.01503137	0.023634333	0.089925391	0.141031591	0.034425569	0.017311205	0.012748842	0.067990035	0.124430186	0.016748576	0.009674742	0.109865967	0.235220555	0.016650215	0.048619878	0.072159261	0.105925424	0.05114542	0.065477056	0	0.064350927	0	0.018623411	0.042875624	0.092290931	0.027731752	0.015521854	3.44E-05	0.041320915	0.042305643	0	3.28E-05	0	7.08E-05	0	0.006749916	0.000259043	0.00113531	0	0.000626296	9.01E-06	0.000260945	0	1.61E-05	0.010966038	0.011319417	0	0.00085613	0.001326384	0.019305465	0.000274384	7.74E-05	0	0	0.010227665	0.013639585	0	3.51E-05	0.00060639	0.002230089	0.00982745	0.003796534	0	0.006548163	0.005389998	9.74E-05	0.011168648	0.122384626	0.06661527	0.00018802	4.41E-05	0	0.00137746	0.000132899	0.317267029	0.006744623	0.000760092	0	0.005607469	0	2.32E-05	0.014783003	0.027538194	0	0.006988265	0.136098329	0.001157686	0	0.000286061	9.48E-05	0
121	15	0.02054939	0.020833383	0.056102396	0.056918298	0.009521317	0.032346823	0.022246977	0.015900701	0.014615519	0.023854724	0.084714697	0.139131732	0.032643689	0.016836468	0.01233902	0.069008467	0.110532082	0.015770585	0.009569463	0.107714151	0.224610831	0.016790375	0.04381166	0.070202279	0.107023393	0.047391598	0.061618194	0	0.061622143	0	0.01794944	0.040494941	0.092496403	0.025325069	0.014303326	3.33E-05	0.031955546	0.011064414	0	3.75E-05	0	8.34E-05	0	0.005244203	0.000268431	0.000740649	0	0.000575353	1.11E-05	0.000281187	0	1.78E-05	0.010970094	0.011371342	0	0.000900768	0.001360308	0.019966616	0.000384918	0.000109029	0	0	0.008730732	0.016133909	0	4.40E-05	0.000566464	0.00270846	0.010551799	0.003287302	0	0.006222697	0.006042198	0.000103344	0.01158318	0.097113872	0.078794068	0.000259828	4.34E-05	0	0.00143401	0.000127136	0.342917037	0.009114822	0.001050385	0	0.006307656	0	2.18E-05	0.026833815	0.028152234	0	0.006906074	0.120233013	0.001112568	0	0.000395314	0.000131021	0
