subjectid$id	week sample obtained$clinical	g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase$gene	g__3-hydroxybutyryl-coa dehydrogenase$gene	g__3-methyl-2-oxobutanoate hydroxymethyltransferase$gene	g__5-formyltetrahydrofolate cyclo-ligase$gene	g__acetyl-coa c-acetyltransferase$gene	g__aldose 1-epimerase$gene	g__aspartate ammonia-lyase$gene	g__beta-lactamase$gene	g__dephospho-coa kinase$gene	g__dihydrolipoyl dehydrogenase$gene	g__dna helicase$gene	g__dna-directed rna polymerase$gene	g__endopeptidase clp$gene	g__fructose-bisphosphate aldolase$gene	g__glucose-1-phosphate adenylyltransferase$gene	g__glutamate decarboxylase$gene	g__glutamate dehydrogenase$gene	g__histidine kinase$gene	g__l-serine ammonia-lyase$gene	g__methionyl aminopeptidase$gene	g__peptidylprolyl isomerase$gene	g__peroxiredoxin$gene	g__phosphatidate cytidylyltransferase$gene	g__phosphoglycerate kinase$gene	g__phosphopyruvate hydratase$gene	g__pyruvate carboxylase$gene	g__ribulose-phosphate 3-epimerase$gene	g__rna helicase$gene	g__shikimate kinase$gene	g__superoxide dismutase$gene	g__thymidylate synthase$gene	g__transaldolase$gene	g__triose-phosphate isomerase$gene	g__uridine kinase$gene	m__hmdb00014$metabolite	m__hmdb00020$metabolite	m__hmdb00030$metabolite	m__hmdb00043$metabolite	m__hmdb00056$metabolite	m__hmdb00089$metabolite	m__hmdb00097$metabolite	m__hmdb00195$metabolite	m__hmdb00209$metabolite	m__hmdb00239$metabolite	m__hmdb00251$metabolite	m__hmdb00289$metabolite	m__hmdb00296$metabolite	m__hmdb00619$metabolite	m__hmdb00630$metabolite	m__hmdb00764$metabolite	m__hmdb01149$metabolite	m__hmdb01257$metabolite	m__hmdb02322$metabolite	s__subdoligranulum_unclassified$taxa	s__bacteroides_eggerthii$taxa	s__odoribacter_splanchnicus$taxa	s__bacteroides_fragilis$taxa	s__ruminococcus_bromii$taxa	s__eubacterium_eligens$taxa	s__eubacterium_siraeum$taxa	s__roseburia_inulinivorans$taxa	s__bacteroides_massiliensis$taxa	s__parabacteroides_distasonis$taxa	s__peptostreptococcaceae_noname_unclassified$taxa	s__akkermansia_muciniphila$taxa	s__lachnospiraceae_bacterium_5_1_63faa$taxa	s__clostridium_hathewayi$taxa	s__lachnospiraceae_bacterium_1_1_57faa$taxa	s__streptococcus_thermophilus$taxa	s__anaerostipes_hadrus$taxa	s__roseburia_intestinalis$taxa	s__ruminococcus_torques$taxa	s__alistipes_shahii$taxa	s__bacteroides_cellulosilyticus$taxa	s__ruminococcus_gnavus$taxa	s__clostridium_symbiosum$taxa	s__ruminococcus_lactaris$taxa	s__bacteroides_dorei$taxa	s__eubacterium_hallii$taxa	s__veillonella_dispar$taxa	s__bacteroides_finegoldii$taxa	s__bacteroides_thetaiotaomicron$taxa	s__parabacteroides_merdae$taxa	s__coprococcus_catus$taxa	s__clostridiales_bacterium_1_7_47faa$taxa	s__anaerotruncus_colihominis$taxa	s__bacteroides_vulgatus$taxa	s__ruminococcus_obeum$taxa	s__bifidobacterium_longum$taxa	s__dorea_formicigenerans$taxa	s__clostridium_bolteae$taxa	s__streptococcus_parasanguinis$taxa	s__c2likevirus_unclassified$taxa	s__bacteroides_xylanisolvens$taxa	s__faecalibacterium_prausnitzii$taxa	s__bacteroides_uniformis$taxa	s__bacteroides_faecis$taxa	s__clostridium_citroniae$taxa	s__veillonella_unclassified$taxa	s__escherichia_coli$taxa	s__clostridium_clostridioforme$taxa	s__bacteroides_stercoris$taxa	s__parabacteroides_unclassified$taxa	s__alistipes_onderdonkii$taxa	s__eubacterium_rectale$taxa	s__oscillibacter_unclassified$taxa	s__eubacterium_ventriosum$taxa	s__prevotella_copri$taxa	s__bacteroides_caccae$taxa	s__bacteroides_ovatus$taxa	s__sutterella_wadsworthensis$taxa	s__haemophilus_parainfluenzae$taxa	s__alistipes_putredinis$taxa	s__clostridium_asparagiforme$taxa	s__barnesiella_intestinihominis$taxa	s__alistipes_finegoldii$taxa	s__dialister_invisus$taxa	s__klebsiella_pneumoniae$taxa
47	20	0.008567012	0.071920347	0.008218053	0.008475506	0.055237673	0.03193165	0.03241454	0.003891242	0.015778982	0.018402145	0.059162389	0.232596275	0.028342114	0.06291986	0.076935501	0.108427537	0.027196259	0.049772396	0.04062204	0.067190957	0.333065603	0.027049484	0.024444676	0.073733558	0.102816242	0	0.02471595	0.007633597	0	0.143919405	0.005395554	0.055757903	0.071163966	0.004424721	0.00323997	0.000164606	0	6.72E-05	0.001829343	0.018751387	0.011278338	0.001111715	0.000476282	0.044627819	0	0.076573774	0.002074319	0.004753969	0.000175193	0.000668863	0.003904268	0.26376402	0.333644776	0.00990244	1.76E-06	0	0	0	0.005412972	0	0.000762883	0.001114351	0.001204184	4.88E-05	0	0.000408517	0.000207605	0.001268862	0.001233184	0.000474495	0.083013628	0.002919267	1.57E-05	0	0.001102982	0.000387897	0.000521054	1.96E-08	0.00069786	0.000922309	0	7.89E-06	0.000312227	0	0.000100215	5.20E-05	0.000178216	0.00010769	0.024106963	0	0.004290799	0.002619762	0	0.003518597	0.652495526	0	0	1.67E-05	0.009873018	0.013434195	2.39E-05	0.002408567	0.00146662	7.39E-05	0	0.000331257	0	0	4.21E-06	0.000622668	0.070717879	0.011298977	0	0	0	7.96E-06	0.001257053	0.000652878
47	21	0.008216612	0.073669016	0.007863885	0.007684594	0.057240215	0.03328491	0.030560122	0.002195517	0.016153549	0.016936203	0.059357255	0.232727705	0.028564956	0.064758318	0.084625501	0.108110239	0.030092966	0.048070619	0.040025878	0.06820163	0.324579265	0.025424381	0.024081349	0.07338623	0.104349456	0	0.02504385	0.00618485	0	0.207982203	0.005120457	0.05472024	0.070572939	0.004249064	0.003288503	0.000154498	0.001610907	8.44E-05	0.001185928	0.018242986	0.010945012	0.001019786	0.000477117	0.039247422	0	0.088171102	0.001946689	0.004432485	0.000171603	0.000674354	0.003590284	0.265104012	0.282442708	0.009684025	1.66E-06	0	0	0	0.004786468	0	0.00596132	0.000955335	0.001306694	4.49E-05	0	0.000394807	0.000190079	0.001192582	0.001084135	0.00045581	0.089447886	0.002706308	1.35E-05	0	0.000973863	0.000297928	0.000437284	3.75E-07	0.000766357	0.000862307	0	8.54E-06	0.000965453	0	9.16E-05	5.46E-05	0.000162449	0.000138222	0.010881662	0	0.003870228	0.002352254	0.012874728	0.002977361	0.646381464	0.000479451	0	1.37E-05	0.010360616	0	1.98E-05	0.002081451	0.001549799	6.33E-05	0.007929117	0.000380258	0	0	4.00E-06	0.000524359	0.028154125	0.009822805	0	0	0	6.83E-06	0.000812539	0.000627746
47	22	0.008029928	0.074387559	0.007656399	0.007079076	0.058641307	0.034717838	0.02826298	0.00106763	0.016398108	0.015561471	0.059427323	0.230599113	0.028903456	0.065903103	0.092211115	0.10635151	0.033274267	0.046278972	0.03894237	0.068808735	0.313573589	0.023484769	0.023585866	0.072517282	0.105574302	0	0.025291365	0.004941331	0	0.331846903	0.004979921	0.053805628	0.069699495	0.004188964	0.003333419	0.000144171	0.004532065	0.000113604	0.000624534	0.017695733	0.010601794	0.000921882	0.000477066	0.034285371	0	0.100106584	0.001813185	0.00411256	0.000167748	0.00067777	0.003272625	0.272487415	0.231054521	0.009918102	1.77E-06	0	0.072709019	0	0.004799876	0	0.009901282	0.000911868	0.001328589	4.72E-05	0	0.000432677	0.000197744	0.001263994	0.001065579	0.000495922	0.074701833	0.002839915	1.29E-05	0	0.000964279	0.000250493	0.0004085	8.13E-07	0.000939901	0.000917113	0	1.04E-05	0.002029608	0	9.45E-05	6.49E-05	0.000166749	0.000190301	0.002485647	0	0.003931693	0.002372136	0.011097335	0.002801411	0.519101969	0.001518144	0	1.24E-05	0.012033766	0	1.81E-05	0.002005864	0.0015582	6.04E-05	0.018363745	0.000507202	0	0	4.30E-06	0.000491478	0.02254703	0.009422697	0	0	0	6.52E-06	0	0.000683992
47	23	0.007999231	0.074323549	0.007588719	0.006655989	0.05958662	0.036231493	0.025686462	0.000446922	0.016552309	0.014339829	0.05948124	0.22696587	0.029378152	0.066532427	0.099663383	0.103594395	0.036673923	0.044537114	0.037525189	0.069161285	0.301207209	0.021368978	0.023030002	0.071336278	0.106459304	0	0.025514098	0.003914207	0	0.492342061	0.004964236	0.053132249	0.068715874	0.004233986	0.003371734	0.000133622	0.007768075	0.000154131	0.000171839	0.017100979	0.0102394	0.000818248	0.000475736	0.029707507	0.000126511	0.112176113	0.001674241	0.003794802	0.000163539	0.000678527	0.002956268	0.284471924	0.179919952	0.008835616	1.74E-06	0	0.388089293	0	0.004475424	0	0.010044197	0.000791145	0.001057254	4.65E-05	0	0.000441096	0.000191738	0.001239537	0.000958189	0.000501465	0.03216677	0.002768294	1.11E-05	0	0.000876898	0.000185606	0.000346449	1.25E-06	0.001058878	0.000910017	0	1.17E-05	0.003337298	0	9.03E-05	7.17E-05	0.000158055	0.000234703	0	0	0.003687991	0.002202575	0.004729047	0.002390278	0.288964548	0.002014539	0	1.01E-05	0.012702704	0.003443127	1.50E-05	0.001761347	0.001246349	5.24E-05	0.017744353	0.000632721	2.58E-06	0	4.29E-06	0.000418224	0.043460015	0.008182902	0	0	0	5.65E-06	0	0.000692824
47	24	0.008210379	0.074591852	0.00774196	0.006481472	0.060940112	0.038286448	0.023235908	0.000265916	0.016852934	0.013472944	0.060325953	0.225155663	0.030364998	0.06761677	0.108289703	0.101429113	0.040732998	0.043466744	0.036335015	0.070226185	0.291882823	0.019416849	0.022742451	0.070861205	0.108253019	0	0.026070964	0.003137752	0	0.555344989	0.005121973	0.053424582	0.068576988	0.004424756	0.003397456	0.000122795	0.011241821	0.000204867	0	0.016438997	0.00984168	0.000709	0.000472347	0.025476109	0.000274361	0.124016906	0.001529675	0.003478412	0.000158768	0.000675473	0.002645716	0.299241322	0.129611461	0.007200923	1.65E-06	0	0.648395183	0.00112273	0.004064649	0	0.011250295	0.000649169	0.000632647	4.50E-05	4.82E-05	0.000438498	0.000181641	0.001179094	0.000823347	0.000494161	0.013840468	0.002628869	9.15E-06	0	0.00076598	0.000122228	0.000277087	1.66E-06	0.00115088	0.000882914	0	1.26E-05	0.004885426	0	8.38E-05	7.70E-05	0.000144946	0.000274618	0	0	0.003345785	0.001972142	0	0.001920718	0.123674967	0.00154723	0	7.71E-06	0.012766828	0.005007187	1.15E-05	0.001468497	0.000785879	4.30E-05	0.013486968	0.00076597	8.16E-06	0	4.17E-06	0.000335692	0.067217333	0.006748964	0	0	0	4.64E-06	0	0.000683868
47	25	0.008741466	0.076060709	0.008187129	0.006599547	0.06343253	0.041338783	0.021102261	0.000466658	0.017497404	0.013080808	0.062627239	0.227645443	0.032204822	0.069956014	0.119521828	0.100977682	0.045993802	0.043500284	0.035743251	0.072800965	0.28854918	0.017796652	0.022964037	0.071853726	0.111949409	0.000482795	0.027269657	0.002603526	0	0.418270607	0.005499343	0.055268326	0.070014595	0.004802667	0.003407894	0.000111831	0.014860786	0.000264476	0	0.015711476	0.009405004	0.000595751	0.000466622	0.021602462	0.000433871	0.135309484	0.001381903	0.003168294	0.000153428	0.000668172	0.00235052	0.31508529	0.081181059	0.005490989	1.56E-06	0	0.617386416	0.002914319	0.003673041	0	0.019749529	0.000508598	0.000153909	4.37E-05	0.006463444	0.000434549	0.000171866	0.001112215	0.000687355	0.00048528	0.051159544	0.002487619	7.16E-06	0	0.000654911	6.59E-05	0.000210316	2.05E-06	0.001235463	0.000856064	0	1.36E-05	0.006732887	0	7.70E-05	8.23E-05	0.000131376	0.000313647	0	0	0.002998022	0.001738659	0	0.001461956	0.108865419	0	0	5.39E-06	0.012459794	0.005415835	8.20E-06	0.00117698	0.000298008	3.37E-05	0.01792332	0.000915669	1.39E-05	0	4.03E-06	0.000255875	0.072337376	0.005424088	0	0	0	3.63E-06	0.001296636	0.000672458
47	26	0.00948933	0.077810817	0.008823667	0.006916422	0.066342184	0.044950297	0.018927892	0.001018708	0.018284414	0.012988405	0.065644515	0.231589942	0.034538149	0.072739931	0.13222887	0.10095249	0.052049932	0.044070692	0.035258573	0.076029231	0.287329026	0.016223877	0.023405164	0.073409887	0.115949646	0.002000691	0.028810435	0.002248924	0	0.196447868	0.006031084	0.058029799	0.072160593	0.005312292	0.003400242	0.00010091	0.018514057	0.000331232	0	0.014922488	0.00892692	0.000480558	0.000458302	0.018103149	0.000600679	0.145685924	0.001233877	0.002870258	0.000147524	0.000656219	0.002081247	0.330123205	0.03584496	0.004100475	1.51E-06	0	0.445890062	0.004764339	0.00342532	0	0.042760342	0.000385894	0	4.41E-05	0.016575905	0.000445692	0.000168629	0.001080039	0.000573816	0.000493202	0.087860227	0.002436881	5.43E-06	0	0.000566383	1.72E-05	0.000152515	2.52E-06	0.001361461	0.000861006	0	1.49E-05	0.009229842	0	7.29E-05	9.10E-05	0.000122076	0.000364601	0	0	0.002751204	0.001564535	0	0.001059522	0.177515968	0	0	3.34E-06	0.012200747	0.006138663	5.26E-06	0.000925673	0	2.56E-05	0.043911263	0.001120468	2.06E-05	0	4.03E-06	0.000186636	0.067688723	0.004460569	0	0	0	2.76E-06	0.014281099	0.000683882
47	27	0.010299011	0.078628251	0.009505237	0.007316749	0.068629797	0.048395711	0.016422866	0.001884929	0.018928272	0.013015367	0.068339337	0.233390343	0.036815737	0.074832344	0.14430447	0.099821792	0.05806836	0.044499422	0.034327003	0.0787105	0.283785016	0.014462939	0.023703687	0.074377203	0.118108451	0.003821421	0.030253681	0.002039993	0	0.043800065	0.006617071	0.060832264	0.073880017	0.005864758	0.003367506	9.01E-05	0.022045161	0.000402461	7.86E-05	0.014061324	0.008396059	0.000365473	0.000446599	0.014979016	0.000768576	0.154545161	0.001087692	0.00258761	0.000140906	0.000638472	0.001846781	0.342136882	0	0.002975433	1.44E-06	0	0.285277335	0.006468606	0.003173138	0	0.080580238	0.000259239	0	4.45E-05	0.029703031	0.000455539	0.000165204	0.001039464	0.000454435	0.000499646	0.065537375	0.002381446	3.65E-06	0	0.000473695	0	9.43E-05	2.99E-06	0.001484164	0.000864749	0	1.63E-05	0.012263424	0	6.82E-05	0.000100163	0.000111843	0.000416622	0	0	0.002485406	0.001380975	0.002778428	0.000649297	0.240501292	0	0	1.30E-06	0.011474231	0.00660407	2.30E-06	0.000664763	0	1.72E-05	0.095994347	0.001351283	2.78E-05	0	4.01E-06	0.000116696	0.060935351	0.003695971	0	0	0	1.85E-06	0.036387782	0.000692589
47	28	0.01109898	0.078212435	0.010165697	0.007753697	0.069971604	0.051358299	0.013627982	0.003006207	0.019340195	0.01314173	0.070365038	0.232196959	0.03881824	0.075898519	0.154767173	0.097331061	0.063609035	0.044629859	0.032860364	0.080462241	0.277127503	0.012547822	0.023771215	0.074458341	0.11757461	0.0058514	0.031454448	0.001979764	0	0	0.007207301	0.063398952	0.074848407	0.006413794	0.003295233	7.95E-05	0.02520505	0.000473515	0.000630724	0.013093244	0.0077871	0.000252901	0.000429823	0.012214985	0.000927458	0.160838588	0.000944261	0.002319763	0.000133158	0.000612542	0.001652938	0.348856296	0	0.002137454	1.35E-06	0	0.167488375	0.007940913	0.002915714	0	0.106813832	0.000130404	0	4.48E-05	0.038970312	0.000461428	0.000160722	0.000985837	0.000329886	0.000501916	0.028014837	0.002311133	1.83E-06	0	0.000376669	0	3.66E-05	3.44E-06	0.001592651	0.000862293	0	1.75E-05	0.015889065	0	6.29E-05	0.000109174	0.000100322	0.000466404	0.001031065	0	0.002193271	0.001186267	0.010603883	0.000237757	0.284502487	0.00476386	0	0	0.010321009	0.006713519	0	0.000397199	0	8.61E-06	0.143512164	0.001598309	3.53E-05	0	3.94E-06	4.71E-05	0.054003623	0.003127766	0	0	0	9.28E-07	0.054718491	0.000694583
47	29	0.011920781	0.077075696	0.01083406	0.008251158	0.070754395	0.054021217	0.01074487	0.004334075	0.019626394	0.013471937	0.072073221	0.229546673	0.04070235	0.076376959	0.164141673	0.09424469	0.068835897	0.044751032	0.031119883	0.081710583	0.269428457	0.010653056	0.023759581	0.074114684	0.114728632	0.008032465	0.032577064	0.002084776	0	0	0.007817749	0.066065801	0.075492964	0.006971957	0.003170402	6.91E-05	0.027692293	0.000538197	0.001432182	0.011998916	0.007085324	0.000147008	0.000406598	0.009821132	0.001064277	0.163442757	0.000806384	0.002068828	0.000123989	0.00057657	0.001505872	0.348180216	0	0.001580401	1.25E-06	0	0.088725838	0.009162888	0.002679951	0	0.096934702	4.17E-06	0	4.47E-05	0.037930586	0.000463792	0.000155483	0.000922294	0.00020521	0.000500754	0.032346295	0.002232832	5.01E-08	0	0.000279331	0	0	3.85E-06	0.001685277	0.000854589	0	1.85E-05	0.020227428	0	5.69E-05	0.000118022	8.80E-05	0.000513033	0.001831464	0	0.001887468	0.000990153	0.017901611	0	0.318599498	0.0408848	0	0	0.008920671	0.006506364	0	0.000133089	0	2.36E-07	0.155264048	0.001858272	4.29E-05	0	3.85E-06	0	0.047213697	0.002758836	0	0	0	2.54E-08	0.05644919	0.000690648
47	30	0.012734128	0.075251958	0.0114821	0.008787031	0.070954063	0.056284643	0.007859685	0.005807138	0.019779214	0.014024311	0.073402705	0.225538113	0.042405513	0.076255629	0.172124238	0.090702724	0.073582787	0.044872391	0.029149908	0.082407181	0.260964932	0.00885221	0.023673675	0.073349973	0.109250476	0.010287914	0.033603764	0.002353804	0.002597172	0.03676446	0.008424805	0.068796625	0.075788067	0.007517072	0.003056474	6.06E-05	0.029903849	0.000603574	0.002500188	0.011041355	0.00644373	5.45E-05	0.000385308	0.008006837	0.001192799	0.165277403	0.000694696	0.001883038	0.000116038	0.000542576	0.001443301	0.346564167	0	0.001284534	1.14E-06	0	0.043036757	0.010140974	0.002493792	0	0.065314442	0	0	4.46E-05	0.028813756	0.000463619	0.00014992	0.000852801	8.50E-05	0.000497473	0.065965709	0.002155348	0	0	0.000185448	0	0	4.22E-06	0.001762958	0.000843477	0	1.94E-05	0.025426414	0	5.08E-05	0.000126854	7.56E-05	0.000556424	0.002334929	0	0.001581158	0.000802312	0.021596982	0	0.358366805	0.083335437	0	0	0.007468368	0.006039686	0	0	0	0	0.14000316	0.002130645	5.06E-05	0	3.73E-06	0	0.040886211	0.002584308	0	0	0	0	0.045062081	0.00068237
47	31	0.013512069	0.072811205	0.012084816	0.009340536	0.070578437	0.058071546	0.005061934	0.007361596	0.019799289	0.014817025	0.074320099	0.220363502	0.043880089	0.07555646	0.178484803	0.086882646	0.077712175	0.045016326	0.027008301	0.082537787	0.252107712	0.007220498	0.023526741	0.072197462	0.100897656	0.012541306	0.034528229	0.002782862	0.01224337	0.105109212	0.009006959	0.071573351	0.075736433	0.008029022	0.002952939	5.40E-05	0.031815782	0.000669173	0.003855382	0.010217822	0.005856466	0	0.000365858	0.00671122	0.0013122	0.166308961	0.000609507	0.001762479	0.000109282	0.000510438	0.001469117	0.343934784	0	0.001208305	1.01E-06	0	0.02276176	0.010794056	0.00236038	0	0.036433554	0	0.000340619	4.39E-05	0.016044954	0.0004576	0.000143063	0.00077351	0	0.000488761	0.096717561	0.002067171	0	0	9.70E-05	0	0	4.50E-06	0.001810413	0.000822946	0	1.99E-05	0.031366465	0	4.42E-05	0.000134617	6.28E-05	0.000591321	0.002554403	0	0.001272763	0.000624715	0.018465144	0	0.417424385	0.10528211	0	0	0.006094443	0.005323494	0	0	0	0	0.116237056	0.002394251	5.78E-05	0	3.56E-06	0	0.034943823	0.002567843	0	0	0	0	0.028194706	0.000665041
47	32	0.014285583	0.070111431	0.012668755	0.009930305	0.069923561	0.059551716	0.002446657	0.008968706	0.019768264	0.015927556	0.075098509	0.215086343	0.045263573	0.07460796	0.183759067	0.083294729	0.081424972	0.045384886	0.024852899	0.082426067	0.244195939	0.005851715	0.023425989	0.070978336	0.08982962	0.014776638	0.035487767	0.003378557	0.022442713	0.165840234	0.009581616	0.074675761	0.075647349	0.008522512	0.002855968	4.94E-05	0.033361212	0.00073374	0.005517639	0.009516118	0.005312127	0	0.000347756	0.0058793	0.001419927	0.166289728	0.000550894	0.001706367	0.000103591	0.000479464	0.001586867	0.339789323	0	0.001301699	8.60E-07	0	0.019684792	0.011034056	0.002282848	0	0.035084077	0	0.001824139	4.23E-05	0.004514266	0.000442698	0.00013414	0.000682953	0	0.00047162	0.092132152	0.001958929	0	0	1.80E-05	0	0	4.64E-06	0.0018118	0.000787691	0	1.99E-05	0.037710599	0	3.72E-05	0.000140038	5.00E-05	0.000611673	0.002508887	0	0.000968893	0.000463506	0.005736717	0	0.506388184	0.080596542	0	0	0.004959289	0.004397257	0	0	0	0	0.103229888	0.002620005	6.38E-05	0	3.34E-06	0	0.029441895	0.002665168	0	0	0	0	0.014101167	0.00063461
47	33	0.015049915	0.067248671	0.013227436	0.010550585	0.069051983	0.060723923	6.45E-05	0.010592016	0.019703717	0.017395467	0.075779391	0.21000367	0.046566287	0.073485872	0.187969092	0.080130369	0.084711334	0.046037235	0.022731912	0.082128819	0.237666882	0.004800876	0.023401292	0.069767987	0.077764426	0.016960434	0.036517897	0.004143757	0.032989285	0.192207856	0.01014298	0.078182864	0.075584386	0.008991427	0.002767892	4.67E-05	0.034533185	0.000797402	0.007519554	0.008947093	0.00481221	0	0.000331282	0.005480758	0.001515962	0.165294796	0.000520624	0.001718654	9.91E-05	0.000450029	0.001804581	0.33430367	0	0.001508457	7.05E-07	0	0.024861807	0.010864353	0.002273217	0	0.054319324	0	0.003851012	3.99E-05	0	0.000419453	0.000123503	0.000586349	0	0.000446787	0.045551989	0.001836216	0	0	0	0	0	4.64E-06	0.001765467	0.000738878	0	1.94E-05	0.044158217	0	3.01E-05	0.000142719	3.78E-05	0.000615723	0.002252169	0	0.000687497	0.000329262	0	0	0.583028842	0.042628991	0	0	0.004245817	0.003359764	0	0	0	0	0.103508436	0.002792149	6.82E-05	0	3.06E-06	0	0.024677512	0.002837017	0	0	0	0	0.008398284	0.000592378
47	34	0.015775593	0.064194345	0.01373223	0.011178764	0.067902262	0.061480793	0	0.01218001	0.019588501	0.019236602	0.076272757	0.205037979	0.047719481	0.072134108	0.190822474	0.077438938	0.08741708	0.046956403	0.020649674	0.081557474	0.232542767	0.004115369	0.023442443	0.068517769	0.074259309	0.019033769	0.037593545	0.005077253	0.0436443	0.158627822	0.010668619	0.082049038	0.075479548	0.009414726	0.002687532	4.60E-05	0.035280379	0.000859497	0.009895382	0.008511137	0.004351702	0	0.000316289	0.005486377	0.001598544	0.163177803	0.00052019	0.001802334	9.57E-05	0.000421892	0.002130237	0.327205971	0	0.001997488	6.24E-07	0	0.029214791	0.011685842	0.002641228	0	0.026404696	0	0.007164546	4.16E-05	0	0.000440411	0.000126364	0.000553791	0	0.000470408	0.018347089	0.001930016	0	0	0	0	0	5.07E-06	0.001894845	0.000768337	0	2.08E-05	0.047296937	0	2.64E-05	0.000161268	3.05E-05	0.000682703	0.002098339	0	0.000502263	0.00025954	0.012325737	0	0.533880421	0.115475965	0	0	0.004524762	0.002620473	0	0	0	0	0.085620269	0.003281462	8.00E-05	0	3.11E-06	0	0.023605834	0.003438498	0	0	0	0	0.008250916	0.000611934
47	35	0.016363588	0.060679812	0.014094714	0.011742303	0.066143706	0.061457152	0	0.013619901	0.019326432	0.021377976	0.076174049	0.199315222	0.048451373	0.070211896	0.191226624	0.074977727	0.089010092	0.047929797	0.018541663	0.08029452	0.227946462	0.003833075	0.023444143	0.066909329	0.096542041	0.020844811	0.038529663	0.006151539	0.053915192	0.105272871	0.011088737	0.085870284	0.074958655	0.00972977	0.002610879	4.75E-05	0.035501919	0.000918226	0.012669667	0.00820199	0.003922216	0	0.000302318	0.005869011	0.001663671	0.159587161	0.000551007	0.001959419	9.35E-05	0.0003944	0.00257057	0.317829735	0	0.002377224	4.82E-07	0	0.011494107	0.011220372	0.002904945	0	0.005851503	0	0.010774926	3.91E-05	0.002905385	0.000418134	0.000117267	0.000469574	0	0.000449383	0.011195668	0.001859411	0	0	0	0	0	4.96E-06	0.001827103	0.00072252	0	2.00E-05	0.014455261	0	2.04E-05	0.000164899	2.13E-05	0.000680533	0.001642924	0	0.000293421	0.000197209	0.3000248	0	0.262228549	0.05463208	0	0	0.004636002	0.001606396	0	0	0	0	0.041612053	0.003472852	8.43E-05	0	2.85E-06	0	0.021370177	0.003813373	0	0	0	0	0.009365247	0.000570724
47	36	0.016381813	0.055414688	0.01394584	0.011923255	0.062257015	0.059129768	0	0.01448709	0.0184635	0.023243646	0.073633668	0.188360682	0.047542452	0.066116364	0.184467349	0.071144063	0.087218654	0.047782449	0.016066639	0.076445215	0.218764136	0.003915466	0.02285044	0.063407301	0.180617825	0.021780185	0.038367585	0.00717541	0.061895871	0.250294946	0.011107442	0.087444199	0.072236154	0.009678072	0.002540808	5.13E-05	0.035177681	0.000973894	0.01589726	0.008037088	0.00352707	0	0.000289734	0.006621985	0.001711083	0.154561131	0.000616296	0.002197612	9.25E-05	0.00036799	0.003139373	0.306301997	0	0.002638325	3.36E-07	0	0.005539174	0.010147092	0.003155197	0	0.004610617	0	0.014431747	3.49E-05	0.007148636	0.000378476	0.000104094	0.000377146	0	0.00041091	0.016230542	0.00173372	0	0	0	0	0	4.57E-06	0.001667804	0.000647605	0	1.81E-05	0.010806068	0	1.45E-05	0.000160906	1.34E-05	0.000643086	0.001113277	0	0.000126114	0.000168583	0.505013871	0	0.042638261	0.011165679	0	0	0.004451524	0.00067317	0	0	1.56E-05	0	0.011117979	0.003491944	8.41E-05	0	2.50E-06	0	0.019574184	0.004038634	0	0	0	0	0.010250356	0.000506578
47	37	0.015691581	0.048484327	0.013181757	0.011601346	0.056132025	0.054241534	0	0.014560346	0.016938413	0.024476298	0.068305675	0.171773613	0.044695472	0.059729372	0.169736144	0.065784856	0.081511708	0.046151444	0.0133397	0.069773054	0.204187047	0.004334308	0.021539689	0.057848466	0.323298948	0.021560336	0.036824553	0.007988033	0.066208909	0.675574626	0.010628979	0.085934398	0.066998406	0.009182513	0.002474789	5.76E-05	0.034205325	0.001024866	0.019614567	0.008018693	0.003161679	0	0.000278279	0.007732173	0.001736811	0.147780997	0.000718654	0.002521798	9.28E-05	0.000342272	0.003847172	0.29204823	0	0.002973361	2.24E-07	0	0.034715044	0.009465355	0.003653594	0	0.007414851	0	0.0189387	3.23E-05	0.009561985	0.000357641	9.68E-05	0.000314703	0	0.00039404	0.025350142	0.001714859	0	0	0	0	0	4.33E-06	0.001576728	0.000605619	0	1.70E-05	0.077734578	0	1.02E-05	0.00016411	8.37E-06	0.000630822	0.000673572	0	1.68E-05	0.00018828	0.37257341	0	0.033779067	0.140495734	0	0	0.004164713	0	0	0	0.00020077	0	0.016431129	0.003655152	8.71E-05	0	2.28E-06	0	0.019833852	0.004446342	0	0	0	0	0.01074053	0.000468448
