T,Tx,G,M,Ti,T->(G|Tx)_Bs,(T|G)->M_Bs,(M|G|Tx)->Ti_Bs,T->Ti_Bs,overallScore,ChainInTTxTi,ChainInTGMTi,ChainInTGTi,ChainInTMTi
s__eubacterium_rectale,,,m__hmdb00195,s__streptococcus_parasanguinis,,0.97,0.13,0.26,0.032786,FALSE,FALSE,FALSE,TRUE
s__clostridium_bolteae,,,m__hmdb00289,s__streptococcus_parasanguinis,,0.14,0.58,0.28,0.022736,FALSE,FALSE,FALSE,TRUE
s__eubacterium_rectale,,,m__hmdb00764,s__klebsiella_pneumoniae,,0.17,0.13,0.96,0.021216,FALSE,FALSE,FALSE,TRUE
s__klebsiella_pneumoniae,,,m__hmdb00764,s__klebsiella_pneumoniae,,0.16,0.13,1,0.0208,FALSE,FALSE,FALSE,TRUE
s__bacteroides_ovatus,s__clostridium_citroniae,,,s__bacteroides_ovatus,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_caccae,s__anaerotruncus_colihominis,,,s__bacteroides_caccae,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_xylanisolvens,s__bacteroides_finegoldii,,,s__bacteroides_finegoldii,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__akkermansia_muciniphila,s__akkermansia_muciniphila,,,s__bacteroides_finegoldii,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__eubacterium_rectale,s__c2likevirus_unclassified,,,s__escherichia_coli,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_finegoldii,s__bacteroides_cellulosilyticus,,,s__bacteroides_cellulosilyticus,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__eubacterium_siraeum,s__eubacterium_siraeum,,,s__bacteroides_cellulosilyticus,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_faecis,s__lachnospiraceae_bacterium_1_1_57faa,,,s__bacteroides_faecis,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_caccae,s__clostridium_bolteae,,,s__clostridium_bolteae,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__streptococcus_parasanguinis,s__streptococcus_parasanguinis,,,s__klebsiella_pneumoniae,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__eubacterium_ventriosum,s__bacteroides_vulgatus,,,s__eubacterium_ventriosum,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__roseburia_inulinivorans,s__bacteroides_fragilis,,,s__bacteroides_fragilis,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__clostridium_clostridioforme,s__bacteroides_eggerthii,,,s__clostridium_clostridioforme,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_fragilis,s__bacteroides_fragilis,,,s__akkermansia_muciniphila,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_thetaiotaomicron,s__roseburia_inulinivorans,,,s__roseburia_inulinivorans,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_fragilis,s__bacteroides_fragilis,,,s__roseburia_inulinivorans,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__roseburia_inulinivorans,s__bacteroides_fragilis,,,s__roseburia_inulinivorans,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_fragilis,s__bacteroides_fragilis,,,s__eubacterium_rectale,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_thetaiotaomicron,s__bacteroides_thetaiotaomicron,,,s__bacteroides_xylanisolvens,1,,0.99,1,0.99,TRUE,FALSE,FALSE,FALSE
s__alistipes_shahii,s__alistipes_shahii,,,s__clostridium_bolteae,1,,1,0.99,0.99,TRUE,FALSE,FALSE,FALSE
s__clostridium_bolteae,s__ruminococcus_obeum,,,s__clostridium_bolteae,0.99,,1,1,0.99,TRUE,FALSE,FALSE,FALSE
s__escherichia_coli,s__faecalibacterium_prausnitzii,,,s__faecalibacterium_prausnitzii,0.99,,1,1,0.99,TRUE,FALSE,FALSE,FALSE
s__faecalibacterium_prausnitzii,s__bacteroides_fragilis,,,s__bacteroides_fragilis,0.98,,1,1,0.98,TRUE,FALSE,FALSE,FALSE
s__haemophilus_parainfluenzae,s__peptostreptococcaceae_noname_unclassified,,,s__faecalibacterium_prausnitzii,1,,0.98,1,0.98,TRUE,FALSE,FALSE,FALSE
s__roseburia_inulinivorans,s__bacteroides_fragilis,,,s__akkermansia_muciniphila,1,,1,0.96,0.96,TRUE,FALSE,FALSE,FALSE
s__eubacterium_rectale,s__roseburia_inulinivorans,,,s__roseburia_inulinivorans,0.93,,1,1,0.93,TRUE,FALSE,FALSE,FALSE
s__bacteroides_finegoldii,s__bacteroides_eggerthii,,,s__alistipes_shahii,0.94,,0.98,1,0.9212,TRUE,FALSE,FALSE,FALSE
s__clostridium_bolteae,s__clostridium_bolteae,,,s__bacteroides_stercoris,1,,0.96,0.95,0.912,TRUE,FALSE,FALSE,FALSE
s__bacteroides_thetaiotaomicron,s__eubacterium_siraeum,,,s__eubacterium_siraeum,0.9,,1,1,0.9,TRUE,FALSE,FALSE,FALSE
s__akkermansia_muciniphila,s__alistipes_onderdonkii,,,s__bacteroides_stercoris,1,,1,0.88,0.88,TRUE,FALSE,FALSE,FALSE
s__bacteroides_caccae,s__ruminococcus_torques,,,s__ruminococcus_torques,0.88,,1,1,0.88,TRUE,FALSE,FALSE,FALSE
s__alistipes_shahii,s__clostridium_bolteae,,,s__bacteroides_stercoris,1,,0.96,0.89,0.8544,TRUE,FALSE,FALSE,FALSE
s__bacteroides_caccae,s__anaerotruncus_colihominis,,,s__eubacterium_rectale,1,,0.82,1,0.82,TRUE,FALSE,FALSE,FALSE
s__eubacterium_rectale,s__roseburia_inulinivorans,,,s__bacteroides_fragilis,0.93,,1,0.88,0.8184,TRUE,FALSE,FALSE,FALSE
s__eubacterium_siraeum,s__eubacterium_siraeum,,,s__bacteroides_thetaiotaomicron,1,,0.86,0.91,0.7826,TRUE,FALSE,FALSE,FALSE
s__clostridium_bolteae,s__ruminococcus_obeum,,,s__alistipes_shahii,0.99,,0.79,1,0.7821,TRUE,FALSE,FALSE,FALSE
s__ruminococcus_torques,s__ruminococcus_torques,,,s__bacteroides_finegoldii,1,,0.94,0.83,0.7802,TRUE,FALSE,FALSE,FALSE
s__bacteroides_fragilis,s__bacteroides_fragilis,,,s__roseburia_intestinalis,1,,0.78,1,0.78,TRUE,FALSE,FALSE,FALSE
s__bacteroides_thetaiotaomicron,s__eubacterium_siraeum,,,s__bacteroides_thetaiotaomicron,0.9,,0.86,1,0.774,TRUE,FALSE,FALSE,FALSE
s__bacteroides_cellulosilyticus,s__clostridium_asparagiforme,,,s__bacteroides_xylanisolvens,0.73,,1,1,0.73,TRUE,FALSE,FALSE,FALSE
s__faecalibacterium_prausnitzii,s__bacteroides_fragilis,,,s__akkermansia_muciniphila,0.98,,1,0.69,0.6762,TRUE,FALSE,FALSE,FALSE
s__bifidobacterium_longum,s__peptostreptococcaceae_noname_unclassified,,,s__faecalibacterium_prausnitzii,1,,0.98,0.66,0.6468,TRUE,FALSE,FALSE,FALSE
s__haemophilus_parainfluenzae,s__peptostreptococcaceae_noname_unclassified,,,s__escherichia_coli,1,,0.6,1,0.6,TRUE,FALSE,FALSE,FALSE
s__clostridium_bolteae,s__ruminococcus_bromii,,,s__bacteroides_caccae,0.59,,1,1,0.59,TRUE,FALSE,FALSE,FALSE
s__bacteroides_fragilis,s__streptococcus_thermophilus,,,s__bifidobacterium_longum,1,,0.67,0.83,0.5561,TRUE,FALSE,FALSE,FALSE
s__clostridium_bolteae,s__ruminococcus_bromii,,,s__odoribacter_splanchnicus,0.59,,0.99,0.95,0.554895,TRUE,FALSE,FALSE,FALSE
s__faecalibacterium_prausnitzii,s__bacteroides_fragilis,,,s__roseburia_intestinalis,0.98,,0.78,0.47,0.359268,TRUE,FALSE,FALSE,FALSE
s__bacteroides_xylanisolvens,s__bacteroides_xylanisolvens,,,s__bacteroides_uniformis,1,,0.26,1,0.26,TRUE,FALSE,FALSE,FALSE
s__roseburia_inulinivorans,s__bacteroides_fragilis,,,s__eubacterium_rectale,1,,1,0.25,0.25,TRUE,FALSE,FALSE,FALSE
s__odoribacter_splanchnicus,s__odoribacter_splanchnicus,,,s__clostridium_bolteae,1,,1,0.24,0.24,TRUE,FALSE,FALSE,FALSE
s__klebsiella_pneumoniae,s__streptococcus_parasanguinis,,,s__streptococcus_parasanguinis,0.24,,1,1,0.24,TRUE,FALSE,FALSE,FALSE
s__klebsiella_pneumoniae,s__streptococcus_parasanguinis,,,s__klebsiella_pneumoniae,0.24,,1,1,0.24,TRUE,FALSE,FALSE,FALSE
s__eubacterium_siraeum,s__ruminococcus_bromii,,,s__eubacterium_siraeum,0.44,,0.49,1,0.2156,TRUE,FALSE,FALSE,FALSE
s__bacteroides_cellulosilyticus,s__parabacteroides_unclassified,,,s__clostridium_clostridioforme,0.25,,0.88,0.9,0.198,TRUE,FALSE,FALSE,FALSE
s__alistipes_shahii,s__anaerotruncus_colihominis,,,s__bacteroides_caccae,0.21,,1,0.93,0.1953,TRUE,FALSE,FALSE,FALSE
s__bacteroides_thetaiotaomicron,s__roseburia_inulinivorans,,,s__akkermansia_muciniphila,1,,0.17,1,0.17,TRUE,FALSE,FALSE,FALSE
s__bacteroides_thetaiotaomicron,s__bacteroides_thetaiotaomicron,,,s__haemophilus_parainfluenzae,1,,0.16,1,0.16,TRUE,FALSE,FALSE,FALSE
s__escherichia_coli,s__bacteroides_thetaiotaomicron,,,s__haemophilus_parainfluenzae,0.99,,0.16,1,0.1584,TRUE,FALSE,FALSE,FALSE
s__escherichia_coli,s__streptococcus_thermophilus,,,s__escherichia_coli,0.14,,1,1,0.14,TRUE,FALSE,FALSE,FALSE
s__eubacterium_rectale,s__roseburia_intestinalis,,,s__bacteroides_thetaiotaomicron,0.15,,0.95,0.94,0.13395,TRUE,FALSE,FALSE,FALSE
s__eubacterium_rectale,s__roseburia_intestinalis,,,s__roseburia_intestinalis,0.15,,1,0.86,0.129,TRUE,FALSE,FALSE,FALSE
s__bacteroides_thetaiotaomicron,s__roseburia_intestinalis,,,s__roseburia_intestinalis,0.12,,1,1,0.12,TRUE,FALSE,FALSE,FALSE
s__bacteroides_uniformis,s__c2likevirus_unclassified,,,s__bacteroides_uniformis,0.12,,1,1,0.12,TRUE,FALSE,FALSE,FALSE
s__bacteroides_thetaiotaomicron,s__eubacterium_siraeum,,,s__alistipes_shahii,0.9,,0.13,1,0.117,TRUE,FALSE,FALSE,FALSE
s__bacteroides_caccae,s__ruminococcus_torques,,,s__bacteroides_cellulosilyticus,0.88,,0.13,0.98,0.112112,TRUE,FALSE,FALSE,FALSE
s__haemophilus_parainfluenzae,s__peptostreptococcaceae_noname_unclassified,,,s__haemophilus_parainfluenzae,1,,0.11,1,0.11,TRUE,FALSE,FALSE,FALSE
s__roseburia_inulinivorans,s__roseburia_inulinivorans,,,s__faecalibacterium_prausnitzii,1,,0.1,1,0.1,TRUE,FALSE,FALSE,FALSE
s__haemophilus_parainfluenzae,s__peptostreptococcaceae_noname_unclassified,,,s__bifidobacterium_longum,1,,0.1,1,0.1,TRUE,FALSE,FALSE,FALSE
s__bifidobacterium_longum,s__peptostreptococcaceae_noname_unclassified,,,s__bifidobacterium_longum,1,,0.1,1,0.1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_uniformis,s__alistipes_onderdonkii,,,s__eubacterium_ventriosum,0.82,,0.14,0.87,0.099876,TRUE,FALSE,FALSE,FALSE
s__escherichia_coli,s__streptococcus_thermophilus,,,s__bifidobacterium_longum,0.14,,0.67,1,0.0938,TRUE,FALSE,FALSE,FALSE
s__bacteroides_stercoris,s__bacteroides_stercoris,,,s__eubacterium_ventriosum,1,,0.33,0.28,0.0924,TRUE,FALSE,FALSE,FALSE
s__bifidobacterium_longum,s__peptostreptococcaceae_noname_unclassified,,,s__haemophilus_parainfluenzae,1,,0.11,0.83,0.0913,TRUE,FALSE,FALSE,FALSE
s__bacteroides_finegoldii,s__bacteroides_eggerthii,,,s__eubacterium_ventriosum,0.94,,0.13,0.72,0.087984,TRUE,FALSE,FALSE,FALSE
s__bacteroides_ovatus,s__bacteroides_massiliensis,,,s__bacteroides_faecis,0.31,,1,0.28,0.0868,TRUE,FALSE,FALSE,FALSE
s__roseburia_intestinalis,s__bacteroides_thetaiotaomicron,,,s__haemophilus_parainfluenzae,0.95,,0.16,0.52,0.07904,TRUE,FALSE,FALSE,FALSE
s__roseburia_intestinalis,s__bacteroides_thetaiotaomicron,,,s__eubacterium_rectale,0.95,,0.15,0.55,0.078375,TRUE,FALSE,FALSE,FALSE
s__faecalibacterium_prausnitzii,s__anaerostipes_hadrus,,,s__escherichia_coli,0.24,,0.35,0.92,0.07728,TRUE,FALSE,FALSE,FALSE
s__odoribacter_splanchnicus,s__alistipes_putredinis,,,s__bacteroides_xylanisolvens,1,,0.13,0.59,0.0767,TRUE,FALSE,FALSE,FALSE
s__escherichia_coli,s__bacteroides_thetaiotaomicron,,,s__roseburia_intestinalis,0.99,,0.12,0.52,0.061776,TRUE,FALSE,FALSE,FALSE
s__bacteroides_thetaiotaomicron,s__bacteroides_thetaiotaomicron,,,s__eubacterium_rectale,1,,0.15,0.39,0.0585,TRUE,FALSE,FALSE,FALSE
s__ruminococcus_torques,s__clostridium_asparagiforme,,,s__alistipes_shahii,0.48,,0.79,0.14,0.053088,TRUE,FALSE,FALSE,FALSE
s__bacteroides_uniformis,s__c2likevirus_unclassified,,,s__escherichia_coli,0.12,,1,0.36,0.0432,TRUE,FALSE,FALSE,FALSE
s__bacteroides_thetaiotaomicron,s__roseburia_inulinivorans,,,s__faecalibacterium_prausnitzii,1,,0.1,0.32,0.032,TRUE,FALSE,FALSE,FALSE
s__bacteroides_thetaiotaomicron,s__haemophilus_parainfluenzae,,,s__bifidobacterium_longum,0.16,,0.97,0.17,0.026384,TRUE,FALSE,FALSE,FALSE
s__roseburia_inulinivorans,s__akkermansia_muciniphila,,,s__bacteroides_finegoldii,0.17,,1,0.14,0.0238,TRUE,FALSE,FALSE,FALSE
s__clostridium_bolteae,s__ruminococcus_bromii,,,s__streptococcus_parasanguinis,0.59,,0.1,0.28,0.01652,TRUE,FALSE,FALSE,FALSE
s__clostridium_bolteae,s__ruminococcus_torques,,,s__bacteroides_cellulosilyticus,0.1,,0.13,1,0.013,TRUE,FALSE,FALSE,FALSE
