T,Tx,G,M,Ti,T->(G|Tx)_Bs,(T|G)->M_Bs,(M|G|Tx)->Ti_Bs,T->Ti_Bs,overallScore,ChainInTTxTi,ChainInTGMTi,ChainInTGTi,ChainInTMTi
s__bacteroides_caccae,s__bacteroides_cellulosilyticus,,,s__bacteroides_cellulosilyticus,0.72,,1,1,0.72,TRUE,FALSE,FALSE,FALSE
s__bacteroides_uniformis,s__alistipes_shahii,,,s__bacteroides_uniformis,0.83,,0.84,1,0.6972,TRUE,FALSE,FALSE,FALSE
s__bacteroides_ovatus,s__anaerostipes_hadrus,,,s__bacteroides_caccae,0.84,,0.92,0.89,0.687792,TRUE,FALSE,FALSE,FALSE
s__bacteroides_finegoldii,s__parabacteroides_distasonis,,,s__bacteroides_finegoldii,1,,0.64,1,0.64,TRUE,FALSE,FALSE,FALSE
s__ruminococcus_torques,s__clostridium_bolteae,,,s__bacteroides_cellulosilyticus,1,,0.85,0.7,0.595,TRUE,FALSE,FALSE,FALSE
s__clostridium_bolteae,s__ruminococcus_lactaris,,,s__klebsiella_pneumoniae,1,,0.83,0.7,0.581,TRUE,FALSE,FALSE,FALSE
s__bacteroides_thetaiotaomicron,s__roseburia_inulinivorans,,,s__roseburia_inulinivorans,0.99,,1,0.55,0.5445,TRUE,FALSE,FALSE,FALSE
s__bacteroides_stercoris,s__parabacteroides_merdae,,,s__bacteroides_faecis,0.67,,1,0.8,0.536,TRUE,FALSE,FALSE,FALSE
s__bacteroides_caccae,s__odoribacter_splanchnicus,,,s__clostridium_bolteae,1,,0.54,0.99,0.5346,TRUE,FALSE,FALSE,FALSE
s__bacteroides_cellulosilyticus,s__subdoligranulum_unclassified,,,s__bacteroides_thetaiotaomicron,0.69,,0.98,0.76,0.513912,TRUE,FALSE,FALSE,FALSE
s__faecalibacterium_prausnitzii,s__c2likevirus_unclassified,,,s__escherichia_coli,0.94,,1,0.54,0.5076,TRUE,FALSE,FALSE,FALSE
s__bacteroides_caccae,s__odoribacter_splanchnicus,,,s__klebsiella_pneumoniae,1,,0.72,0.67,0.4824,TRUE,FALSE,FALSE,FALSE
s__bacteroides_caccae,s__bacteroides_cellulosilyticus,,,s__eubacterium_siraeum,0.72,,0.99,0.66,0.470448,TRUE,FALSE,FALSE,FALSE
s__eubacterium_ventriosum,s__bacteroides_massiliensis,,,s__bacteroides_finegoldii,0.9,,1,0.49,0.441,TRUE,FALSE,FALSE,FALSE
s__bacteroides_ovatus,s__clostridium_hathewayi,,,s__clostridium_bolteae,0.4,,1,1,0.4,TRUE,FALSE,FALSE,FALSE
s__bacteroides_caccae,s__clostridium_hathewayi,,,s__ruminococcus_torques,1,,0.39,1,0.39,TRUE,FALSE,FALSE,FALSE
s__bacteroides_stercoris,s__bacteroides_finegoldii,,,s__bacteroides_finegoldii,0.36,,1,1,0.36,TRUE,FALSE,FALSE,FALSE
s__bacteroides_stercoris,s__clostridium_bolteae,,,s__clostridium_bolteae,0.42,,1,0.83,0.3486,TRUE,FALSE,FALSE,FALSE
s__faecalibacterium_prausnitzii,s__bacteroides_massiliensis,,,s__bacteroides_finegoldii,0.33,,1,1,0.33,TRUE,FALSE,FALSE,FALSE
s__eubacterium_rectale,s__dialister_invisus,,,s__akkermansia_muciniphila,0.31,,1,1,0.31,TRUE,FALSE,FALSE,FALSE
s__bacteroides_thetaiotaomicron,s__bacteroides_thetaiotaomicron,,,s__bacteroides_xylanisolvens,1,,0.3,1,0.3,TRUE,FALSE,FALSE,FALSE
s__escherichia_coli,s__peptostreptococcaceae_noname_unclassified,,,s__escherichia_coli,1,,0.3,1,0.3,TRUE,FALSE,FALSE,FALSE
s__haemophilus_parainfluenzae,s__peptostreptococcaceae_noname_unclassified,,,s__escherichia_coli,1,,0.3,1,0.3,TRUE,FALSE,FALSE,FALSE
s__bacteroides_xylanisolvens,s__bacteroides_thetaiotaomicron,,,s__bacteroides_xylanisolvens,0.95,,0.3,1,0.285,TRUE,FALSE,FALSE,FALSE
s__escherichia_coli,s__faecalibacterium_prausnitzii,,,s__faecalibacterium_prausnitzii,0.29,,1,0.98,0.2842,TRUE,FALSE,FALSE,FALSE
s__bacteroides_xylanisolvens,s__clostridiales_bacterium_1_7_47faa,,,s__bacteroides_uniformis,0.31,,1,0.87,0.2697,TRUE,FALSE,FALSE,FALSE
s__alistipes_shahii,s__subdoligranulum_unclassified,,,s__bacteroides_ovatus,0.77,,0.34,0.99,0.259182,TRUE,FALSE,FALSE,FALSE
s__roseburia_inulinivorans,s__bacteroides_fragilis,,,s__eubacterium_rectale,1,,1,0.24,0.24,TRUE,FALSE,FALSE,FALSE
s__bacteroides_caccae,s__eubacterium_rectale,,,s__bacteroides_thetaiotaomicron,1,,0.29,0.78,0.2262,TRUE,FALSE,FALSE,FALSE
s__bacteroides_faecis,s__bacteroides_cellulosilyticus,,,s__eubacterium_siraeum,0.22,,0.99,0.96,0.209088,TRUE,FALSE,FALSE,FALSE
s__bacteroides_faecis,s__bacteroides_cellulosilyticus,,,s__eubacterium_ventriosum,0.22,,1,0.94,0.2068,TRUE,FALSE,FALSE,FALSE
s__bacteroides_ovatus,s__bacteroides_stercoris,,,s__streptococcus_parasanguinis,1,,0.19,1,0.19,TRUE,FALSE,FALSE,FALSE
s__faecalibacterium_prausnitzii,s__anaerostipes_hadrus,,,s__eubacterium_siraeum,0.97,,0.99,0.19,0.182457,TRUE,FALSE,FALSE,FALSE
s__faecalibacterium_prausnitzii,s__bacteroides_vulgatus,,,s__streptococcus_parasanguinis,0.26,,1,0.7,0.182,TRUE,FALSE,FALSE,FALSE
s__clostridium_bolteae,s__clostridium_hathewayi,,,s__clostridium_bolteae,0.17,,1,1,0.17,TRUE,FALSE,FALSE,FALSE
s__faecalibacterium_prausnitzii,s__bacteroides_vulgatus,,,s__eubacterium_ventriosum,0.26,,0.62,1,0.1612,TRUE,FALSE,FALSE,FALSE
s__bacteroides_faecis,s__odoribacter_splanchnicus,,,s__bacteroides_xylanisolvens,1,,1,0.16,0.16,TRUE,FALSE,FALSE,FALSE
s__bacteroides_faecis,s__odoribacter_splanchnicus,,,s__klebsiella_pneumoniae,1,,0.72,0.22,0.1584,TRUE,FALSE,FALSE,FALSE
s__eubacterium_rectale,s__peptostreptococcaceae_noname_unclassified,,,s__escherichia_coli,1,,0.3,0.52,0.156,TRUE,FALSE,FALSE,FALSE
s__roseburia_intestinalis,s__roseburia_intestinalis,,,s__haemophilus_parainfluenzae,1,,0.27,0.55,0.1485,TRUE,FALSE,FALSE,FALSE
s__bifidobacterium_longum,s__peptostreptococcaceae_noname_unclassified,,,s__escherichia_coli,1,,0.3,0.49,0.147,TRUE,FALSE,FALSE,FALSE
s__bacteroides_stercoris,s__streptococcus_parasanguinis,,,s__streptococcus_parasanguinis,0.19,,1,0.76,0.1444,TRUE,FALSE,FALSE,FALSE
s__eubacterium_rectale,s__eubacterium_rectale,,,s__bacteroides_caccae,1,,0.9,0.13,0.117,TRUE,FALSE,FALSE,FALSE
s__roseburia_intestinalis,s__haemophilus_parainfluenzae,,,s__escherichia_coli,0.27,,1,0.41,0.1107,TRUE,FALSE,FALSE,FALSE
s__ruminococcus_torques,s__dialister_invisus,,,s__akkermansia_muciniphila,1,,1,0.11,0.11,TRUE,FALSE,FALSE,FALSE
s__haemophilus_parainfluenzae,s__eubacterium_rectale,,,s__bacteroides_thetaiotaomicron,0.37,,0.29,1,0.1073,TRUE,FALSE,FALSE,FALSE
s__roseburia_intestinalis,s__subdoligranulum_unclassified,,,s__bacteroides_ovatus,0.31,,0.34,1,0.1054,TRUE,FALSE,FALSE,FALSE
s__bacteroides_thetaiotaomicron,s__veillonella_unclassified,,,s__haemophilus_parainfluenzae,0.11,,1,0.94,0.1034,TRUE,FALSE,FALSE,FALSE
s__bacteroides_cellulosilyticus,s__bacteroides_cellulosilyticus,,,s__bacteroides_xylanisolvens,1,,0.15,0.68,0.102,TRUE,FALSE,FALSE,FALSE
s__odoribacter_splanchnicus,s__klebsiella_pneumoniae,,,s__streptococcus_parasanguinis,0.72,,1,0.14,0.1008,TRUE,FALSE,FALSE,FALSE
s__bacteroides_ovatus,s__bacteroides_stercoris,,,s__bacteroides_finegoldii,1,,0.36,0.27,0.0972,TRUE,FALSE,FALSE,FALSE
s__bacteroides_finegoldii,s__bacteroides_eggerthii,,,s__bacteroides_cellulosilyticus,1,,0.14,0.67,0.0938,TRUE,FALSE,FALSE,FALSE
s__faecalibacterium_prausnitzii,s__ruminococcus_gnavus,,,s__faecalibacterium_prausnitzii,0.16,,0.54,1,0.0864,TRUE,FALSE,FALSE,FALSE
s__bacteroides_cellulosilyticus,s__streptococcus_thermophilus,,,s__streptococcus_parasanguinis,1,,0.6,0.12,0.072,TRUE,FALSE,FALSE,FALSE
s__bacteroides_faecis,s__odoribacter_splanchnicus,,,s__clostridium_bolteae,1,,0.54,0.13,0.0702,TRUE,FALSE,FALSE,FALSE
s__clostridium_bolteae,s__clostridium_hathewayi,,,s__ruminococcus_torques,0.17,,0.39,1,0.0663,TRUE,FALSE,FALSE,FALSE
s__bacteroides_uniformis,s__ruminococcus_obeum,,,s__odoribacter_splanchnicus,0.39,,0.14,1,0.0546,TRUE,FALSE,FALSE,FALSE
s__escherichia_coli,s__bacteroides_eggerthii,,,s__bacteroides_cellulosilyticus,1,,0.14,0.38,0.0532,TRUE,FALSE,FALSE,FALSE
s__eubacterium_rectale,s__bacteroides_thetaiotaomicron,,,s__bacteroides_thetaiotaomicron,0.29,,1,0.14,0.0406,TRUE,FALSE,FALSE,FALSE
s__bacteroides_fragilis,s__alistipes_shahii,,,s__bacteroides_xylanisolvens,0.16,,1,0.23,0.0368,TRUE,FALSE,FALSE,FALSE
s__haemophilus_parainfluenzae,s__escherichia_coli,,,s__faecalibacterium_prausnitzii,1,,0.29,0.12,0.0348,TRUE,FALSE,FALSE,FALSE
s__bacteroides_ovatus,s__clostridium_hathewayi,,,s__ruminococcus_torques,0.4,,0.39,0.19,0.02964,TRUE,FALSE,FALSE,FALSE
s__eubacterium_rectale,s__bacteroides_thetaiotaomicron,,,s__bacteroides_xylanisolvens,0.29,,0.3,0.31,0.02697,TRUE,FALSE,FALSE,FALSE
s__escherichia_coli,s__lachnospiraceae_bacterium_5_1_63faa,,,s__bacteroides_faecis,0.2,,0.85,0.15,0.0255,TRUE,FALSE,FALSE,FALSE
s__roseburia_inulinivorans,s__anaerostipes_hadrus,,,s__eubacterium_siraeum,0.19,,0.99,0.12,0.022572,TRUE,FALSE,FALSE,FALSE
s__ruminococcus_torques,s__ruminococcus_lactaris,,,s__klebsiella_pneumoniae,0.2,,0.83,0.11,0.01826,TRUE,FALSE,FALSE,FALSE
s__bacteroides_xylanisolvens,s__clostridiales_bacterium_1_7_47faa,,,s__klebsiella_pneumoniae,0.31,,0.17,0.25,0.013175,TRUE,FALSE,FALSE,FALSE
